Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['Nessa Barrett', 'die first']","175,839","202,746,256",0.0669,https://api.spotify.com/v1/audio-analysis/3TfDUStpnEVIlsNlgcKQgJ,nessa barrett,0.444,177109.0,0.669,3TfDUStpnEVIlsNlgcKQgJ,0.0,8.0,0.124,-6.727,0.0,68.0,die first,0.125,183.441,4.0,https://api.spotify.com/v1/tracks/3TfDUStpnEVIlsNlgcKQgJ,audio_features,spotify:track:3TfDUStpnEVIlsNlgcKQgJ,0.44
"['Luciano', 'Beautiful Girl']","54,827","202,284,424",0.299,https://api.spotify.com/v1/audio-analysis/5xX2LYdXyx0Boa61rZOjq5,luciano,0.846,178453.0,0.419,5xX2LYdXyx0Boa61rZOjq5,0.000999,11.0,0.0967,-8.619,0.0,59.0,beautiful girl,0.104,139.877,4.0,https://api.spotify.com/v1/tracks/5xX2LYdXyx0Boa61rZOjq5,audio_features,spotify:track:5xX2LYdXyx0Boa61rZOjq5,0.586
"['Jorge & Mateus', 'Todo Seu']","27,468","202,256,934",0.293,https://api.spotify.com/v1/audio-analysis/4NNZZXHgn9F3cCgC1YGmLl,jorge & mateus,0.631,171712.0,0.819,4NNZZXHgn9F3cCgC1YGmLl,0.0,7.0,0.586,-5.018,1.0,56.0,todo seu,0.131,152.018,4.0,https://api.spotify.com/v1/tracks/4NNZZXHgn9F3cCgC1YGmLl,audio_features,spotify:track:4NNZZXHgn9F3cCgC1YGmLl,0.665
"['Taylor Swift', 'Bigger Than The Whole Sky']","125,126","201,873,889",0.841,https://api.spotify.com/v1/audio-analysis/0BiqmkasE5FdrChwKfVp8X,taylor swift,0.42,218503.0,0.22,0BiqmkasE5FdrChwKfVp8X,0.00131,6.0,0.114,-12.584,1.0,65.0,bigger than the whole sky,0.0472,165.564,4.0,https://api.spotify.com/v1/tracks/0BiqmkasE5FdrChwKfVp8X,audio_features,spotify:track:0BiqmkasE5FdrChwKfVp8X,0.0705
"['Ghostface Playa', 'Why Not']","63,030","201,613,777",0.000718,https://api.spotify.com/v1/audio-analysis/4oMyggIzClkOcCTvotFLkP,ghostface playa,0.725,165000.0,0.984,4oMyggIzClkOcCTvotFLkP,0.895,9.0,0.372,-1.638,1.0,65.0,why not,0.0351,119.983,4.0,https://api.spotify.com/v1/tracks/4oMyggIzClkOcCTvotFLkP,audio_features,spotify:track:4oMyggIzClkOcCTvotFLkP,0.931
"['ROSALÍA', 'SAOKO']","59,267","201,091,833",0.79,https://api.spotify.com/v1/audio-analysis/2FYGZDfsAnNsrm1gVbyKnG,rosalía,0.827,137533.0,0.768,2FYGZDfsAnNsrm1gVbyKnG,2.45e-05,0.0,0.497,-5.702,1.0,62.0,saoko,0.265,99.988,4.0,https://api.spotify.com/v1/tracks/2FYGZDfsAnNsrm1gVbyKnG,audio_features,spotify:track:2FYGZDfsAnNsrm1gVbyKnG,0.734
"['Isolate.exe', 'Crystals']","73,137","201,038,845",0.438,https://api.spotify.com/v1/audio-analysis/2BH3j05ZXWr5PR30sW079d,isolate.exe,0.692,139200.0,0.729,2BH3j05ZXWr5PR30sW079d,0.656,11.0,0.0939,-10.435,1.0,65.0,crystals,0.0554,100.015,4.0,https://api.spotify.com/v1/tracks/2BH3j05ZXWr5PR30sW079d,audio_features,spotify:track:2BH3j05ZXWr5PR30sW079d,0.13
"['Montell Fish', 'Bathroom']","338,458","200,890,078",0.693,https://api.spotify.com/v1/audio-analysis/3sLTYBYs6lJsFK84t2X7wt,montell fish,0.708,208000.0,0.415,3sLTYBYs6lJsFK84t2X7wt,4.68e-05,2.0,0.123,-4.078,0.0,76.0,bathroom,0.0314,119.922,4.0,https://api.spotify.com/v1/tracks/3sLTYBYs6lJsFK84t2X7wt,audio_features,spotify:track:3sLTYBYs6lJsFK84t2X7wt,0.156
"['ONIMXRU', 'SHADOW']","66,988","200,853,290",0.000166,https://api.spotify.com/v1/audio-analysis/0wGbyS1tExQSwOYu6UceyE,onimxru,0.721,162042.0,0.692,0wGbyS1tExQSwOYu6UceyE,0.275,7.0,0.104,-2.927,1.0,65.0,shadow,0.0414,120.005,4.0,https://api.spotify.com/v1/tracks/0wGbyS1tExQSwOYu6UceyE,audio_features,spotify:track:0wGbyS1tExQSwOYu6UceyE,0.531
"['Metro Boomin', ""I Can't Save You (Interlude) [with Future & feat. Don Toliver]""]","201,700","200,764,609",0.0298,https://api.spotify.com/v1/audio-analysis/2N9LEu6Pf8nDcp3GjWJT1Z,metro boomin,0.67,90720.0,0.729,2N9LEu6Pf8nDcp3GjWJT1Z,0.0,3.0,0.15,-4.61,0.0,71.0,i can't save you (interlude) [with future & feat. don toliver],0.209,143.067,4.0,https://api.spotify.com/v1/tracks/2N9LEu6Pf8nDcp3GjWJT1Z,audio_features,spotify:track:2N9LEu6Pf8nDcp3GjWJT1Z,0.328
"['Taylor Swift', 'Paris']","112,521","200,581,765",0.103,https://api.spotify.com/v1/audio-analysis/7712gjoih4QoDbXpljEk21,taylor swift,0.703,196259.0,0.518,7712gjoih4QoDbXpljEk21,2.89e-05,7.0,0.148,-10.501,1.0,63.0,paris,0.085,110.94,4.0,https://api.spotify.com/v1/tracks/7712gjoih4QoDbXpljEk21,audio_features,spotify:track:7712gjoih4QoDbXpljEk21,0.347
"['New West', 'Those Eyes']","140,344","200,231,518",0.709,https://api.spotify.com/v1/audio-analysis/2psRActEWsTlYYd7EDoyVR,new west,0.594,220750.0,0.348,2psRActEWsTlYYd7EDoyVR,2.12e-05,4.0,0.317,-8.297,1.0,79.0,those eyes,0.0285,120.048,3.0,https://api.spotify.com/v1/tracks/2psRActEWsTlYYd7EDoyVR,audio_features,spotify:track:2psRActEWsTlYYd7EDoyVR,0.248
"['Morat', 'Debí Suponerlo']","248,194","199,815,357",0.434,https://api.spotify.com/v1/audio-analysis/2pIIRKRwWSi1Sb29VYLOOa,morat,0.667,144632.0,0.571,2pIIRKRwWSi1Sb29VYLOOa,0.0,0.0,0.188,-6.675,1.0,72.0,debí suponerlo,0.0245,95.022,3.0,https://api.spotify.com/v1/tracks/2pIIRKRwWSi1Sb29VYLOOa,audio_features,spotify:track:2pIIRKRwWSi1Sb29VYLOOa,0.651
"['Maiara & Maraisa', 'A Culpa É Nossa']","55,885","199,460,518",0.608,https://api.spotify.com/v1/audio-analysis/5aqwwgL4XOv2YJYwLiqKOZ,maiara & maraisa,0.596,165000.0,0.85,5aqwwgL4XOv2YJYwLiqKOZ,0.0,11.0,0.41,-4.528,1.0,58.0,a culpa é nossa,0.0523,138.057,4.0,https://api.spotify.com/v1/tracks/5aqwwgL4XOv2YJYwLiqKOZ,audio_features,spotify:track:5aqwwgL4XOv2YJYwLiqKOZ,0.531
"['southstar', 'Miss You']","56,934","198,030,016",0.0353,https://api.spotify.com/v1/audio-analysis/4tRhRLBxIZ34Iw0eCuiC03,southstar,0.682,206019.0,0.685,4tRhRLBxIZ34Iw0eCuiC03,0.147,6.0,0.261,-8.242,0.0,63.0,miss you,0.0374,145.009,4.0,https://api.spotify.com/v1/tracks/4tRhRLBxIZ34Iw0eCuiC03,audio_features,spotify:track:4tRhRLBxIZ34Iw0eCuiC03,0.283
"['Mari Fernandez', 'Comunicação Falhou']","54,125","197,494,418",0.416,https://api.spotify.com/v1/audio-analysis/7bhvRvE56NHBvedx0EeALS,mari fernandez,0.612,180411.0,0.882,7bhvRvE56NHBvedx0EeALS,0.0,5.0,0.676,-2.66,0.0,60.0,comunicação falhou,0.0501,145.974,4.0,https://api.spotify.com/v1/tracks/7bhvRvE56NHBvedx0EeALS,audio_features,spotify:track:7bhvRvE56NHBvedx0EeALS,0.793
"['Grupo Marca Registrada', 'Solo Me Dejaste']","146,888","197,214,156",0.539,https://api.spotify.com/v1/audio-analysis/0OLLsFyVPrjI3iL03lDFXk,grupo marca registrada,0.609,186709.0,0.515,0OLLsFyVPrjI3iL03lDFXk,0.0839,7.0,0.0722,-9.843,0.0,69.0,solo me dejaste,0.0486,152.787,3.0,https://api.spotify.com/v1/tracks/0OLLsFyVPrjI3iL03lDFXk,audio_features,spotify:track:0OLLsFyVPrjI3iL03lDFXk,0.853
"['Tom Santa', 'Rainfall (Praise You)']","162,647","197,181,978",0.14,https://api.spotify.com/v1/audio-analysis/1M8t1j3Kv2qp97bdq5q4Vl,tom santa,0.767,166570.0,0.862,1M8t1j3Kv2qp97bdq5q4Vl,0.0092,5.0,0.252,-5.464,0.0,71.0,rainfall (praise you),0.0606,128.039,4.0,https://api.spotify.com/v1/tracks/1M8t1j3Kv2qp97bdq5q4Vl,audio_features,spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,0.509
"['Fabio Asher', 'Bertahan Terluka']","191,932","197,015,292",0.495,https://api.spotify.com/v1/audio-analysis/1pAum8mSIFYHL009Ke9pT6,fabio asher,0.325,240760.0,0.345,1pAum8mSIFYHL009Ke9pT6,0.0,5.0,0.0726,-9.536,1.0,69.0,bertahan terluka,0.0311,77.835,4.0,https://api.spotify.com/v1/tracks/1pAum8mSIFYHL009Ke9pT6,audio_features,spotify:track:1pAum8mSIFYHL009Ke9pT6,0.135
"['Morat', 'París']","106,510","196,701,617",0.0493,https://api.spotify.com/v1/audio-analysis/3ehHqgYRzmeUi345MfHS2N,morat,0.582,182188.0,0.804,3ehHqgYRzmeUi345MfHS2N,0.0,11.0,0.0624,-4.155,1.0,63.0,parís,0.0389,138.014,4.0,https://api.spotify.com/v1/tracks/3ehHqgYRzmeUi345MfHS2N,audio_features,spotify:track:3ehHqgYRzmeUi345MfHS2N,0.732
"['Charlie Puth', ""That's Hilarious""]","67,625","196,273,006",0.739,https://api.spotify.com/v1/audio-analysis/0wPKDeY4fZXT6k9bzV0kx0,charlie puth,0.713,144934.0,0.442,0wPKDeY4fZXT6k9bzV0kx0,0.0,6.0,0.112,-5.909,1.0,63.0,that's hilarious,0.0604,108.038,4.0,https://api.spotify.com/v1/tracks/0wPKDeY4fZXT6k9bzV0kx0,audio_features,spotify:track:0wPKDeY4fZXT6k9bzV0kx0,0.546
"['Matheus & Kauan', 'Gatilho']","45,197","196,148,203",0.0302,https://api.spotify.com/v1/audio-analysis/42nZBOwXNdO24Ml032bLBS,matheus & kauan,0.48,155284.0,0.93,42nZBOwXNdO24Ml032bLBS,0.0,2.0,0.689,-4.441,1.0,61.0,gatilho,0.143,160.063,4.0,https://api.spotify.com/v1/tracks/42nZBOwXNdO24Ml032bLBS,audio_features,spotify:track:42nZBOwXNdO24Ml032bLBS,0.641
"['Mau P', 'Drugs From Amsterdam']","139,838","196,000,422",0.0316,https://api.spotify.com/v1/audio-analysis/0w7JPlp7eEQI2EKW3ayXrv,mau p,0.686,235786.0,0.928,0w7JPlp7eEQI2EKW3ayXrv,0.727,8.0,0.0576,-10.38,1.0,70.0,drugs from amsterdam,0.0527,124.986,4.0,https://api.spotify.com/v1/tracks/0w7JPlp7eEQI2EKW3ayXrv,audio_features,spotify:track:0w7JPlp7eEQI2EKW3ayXrv,0.631
"['Rei', 'Tu Turrito']","46,068","194,962,031",0.0966,https://api.spotify.com/v1/audio-analysis/45dlaEXrXW47TVbrQ4gK7E,rei,0.838,164701.0,0.545,45dlaEXrXW47TVbrQ4gK7E,0.0,9.0,0.0927,-6.1,0.0,61.0,tu turrito,0.0604,90.023,4.0,https://api.spotify.com/v1/tracks/45dlaEXrXW47TVbrQ4gK7E,audio_features,spotify:track:45dlaEXrXW47TVbrQ4gK7E,0.428
"['Ed Sheeran', 'The Joker And The Queen']","73,468","194,775,025",0.924,https://api.spotify.com/v1/audio-analysis/6N1K5OVVCopBjGViHs2IvP,ed sheeran,0.528,185422.0,0.309,6N1K5OVVCopBjGViHs2IvP,2.1e-06,0.0,0.282,-7.398,1.0,62.0,the joker and the queen,0.0329,133.83,4.0,https://api.spotify.com/v1/tracks/6N1K5OVVCopBjGViHs2IvP,audio_features,spotify:track:6N1K5OVVCopBjGViHs2IvP,0.307
"['Maria Becerra', 'ADIÓS']","235,334","194,605,658",0.374,https://api.spotify.com/v1/audio-analysis/2bNCiY24Eh4saMcc23bvUN,maria becerra,0.747,160856.0,0.765,2bNCiY24Eh4saMcc23bvUN,4.66e-06,9.0,0.202,-4.184,0.0,70.0,adiós,0.0547,98.012,4.0,https://api.spotify.com/v1/tracks/2bNCiY24Eh4saMcc23bvUN,audio_features,spotify:track:2bNCiY24Eh4saMcc23bvUN,0.514
"['Leo Santana', 'Zona De Perigo']","56,314","193,776,836",0.748,https://api.spotify.com/v1/audio-analysis/1jHgfC8T5KxUyC5Ldw6lk9,leo santana,0.805,142152.0,0.767,1jHgfC8T5KxUyC5Ldw6lk9,1.66e-05,5.0,0.35,-5.612,1.0,62.0,zona de perigo,0.0349,135.06,4.0,https://api.spotify.com/v1/tracks/1jHgfC8T5KxUyC5Ldw6lk9,audio_features,spotify:track:1jHgfC8T5KxUyC5Ldw6lk9,0.97
"['Bizarrap', 'Paulo Londra: Bzrp Music Sessions, Vol. 23']","47,515","193,708,102",0.25,https://api.spotify.com/v1/audio-analysis/4F4bzCA8RWoyKQDfeFGolM,bizarrap,0.527,258542.0,0.91,4F4bzCA8RWoyKQDfeFGolM,0.0,0.0,0.0857,-2.659,1.0,62.0,"paulo londra: bzrp music sessions, vol. 23",0.122,95.943,4.0,https://api.spotify.com/v1/tracks/4F4bzCA8RWoyKQDfeFGolM,audio_features,spotify:track:4F4bzCA8RWoyKQDfeFGolM,0.329
"['Pablito Pesadilla', 'BABY OTAKU']","33,788","193,428,092",0.0492,https://api.spotify.com/v1/audio-analysis/0kTMK4gNFfLXaTb62w1UaJ,pablito pesadilla,0.835,176471.0,0.747,0kTMK4gNFfLXaTb62w1UaJ,0.0,9.0,0.055,-4.65,1.0,59.0,baby otaku,0.083,102.003,4.0,https://api.spotify.com/v1/tracks/0kTMK4gNFfLXaTb62w1UaJ,audio_features,spotify:track:0kTMK4gNFfLXaTb62w1UaJ,0.432
"['Kendrick Lamar', 'Father Time']","131,596","192,849,692",0.181,https://api.spotify.com/v1/audio-analysis/28qA8y1sz0FTuSapsCxNOG,kendrick lamar,0.514,222497.0,0.779,28qA8y1sz0FTuSapsCxNOG,0.0,10.0,0.099,-4.365,0.0,69.0,father time,0.344,152.869,4.0,https://api.spotify.com/v1/tracks/28qA8y1sz0FTuSapsCxNOG,audio_features,spotify:track:28qA8y1sz0FTuSapsCxNOG,0.517
"['SCXR SOUL', 'DEMONS IN MY SOUL']","116,206","192,551,445",0.0249,https://api.spotify.com/v1/audio-analysis/72iyEnh9p6PoyJoEnAJDjO,scxr soul,0.765,120594.0,0.428,72iyEnh9p6PoyJoEnAJDjO,0.92,2.0,0.297,-2.789,1.0,68.0,demons in my soul,0.0492,100.006,4.0,https://api.spotify.com/v1/tracks/72iyEnh9p6PoyJoEnAJDjO,audio_features,spotify:track:72iyEnh9p6PoyJoEnAJDjO,0.422
"['La Maquinaria Norteña', 'Eres Ese Algo']","166,976","191,577,800",0.468,https://api.spotify.com/v1/audio-analysis/6rOy9SIawgruuIWLP5divC,la maquinaria norteña,0.722,173587.0,0.76,6rOy9SIawgruuIWLP5divC,0.00066,4.0,0.0814,-5.427,0.0,68.0,eres ese algo,0.0501,113.872,4.0,https://api.spotify.com/v1/tracks/6rOy9SIawgruuIWLP5divC,audio_features,spotify:track:6rOy9SIawgruuIWLP5divC,0.793
"['Fuerza Regida', 'Mi Terre CLN']","154,681","191,295,427",0.161,https://api.spotify.com/v1/audio-analysis/0MHFbqdlWzAkgO8p7pkfMb,fuerza regida,0.723,172056.0,0.697,0MHFbqdlWzAkgO8p7pkfMb,0.0,7.0,0.0814,-3.643,1.0,70.0,mi terre cln,0.215,159.01,3.0,https://api.spotify.com/v1/tracks/0MHFbqdlWzAkgO8p7pkfMb,audio_features,spotify:track:0MHFbqdlWzAkgO8p7pkfMb,0.858
"['Purple Disco Machine', 'In The Dark']","67,875","190,826,652",0.0462,https://api.spotify.com/v1/audio-analysis/0k5RQGviUoEt78mfqI3wDV,purple disco machine,0.695,185564.0,0.769,0k5RQGviUoEt78mfqI3wDV,4.5e-05,6.0,0.0814,-5.532,0.0,46.0,in the dark,0.05,115.936,4.0,https://api.spotify.com/v1/tracks/0k5RQGviUoEt78mfqI3wDV,audio_features,spotify:track:0k5RQGviUoEt78mfqI3wDV,0.761
"['LE SSERAFIM', 'Sour Grapes']","107,296","190,760,908",0.395,https://api.spotify.com/v1/audio-analysis/6wBpO4Xc4YgShnENGSFA1M,le sserafim,0.779,196540.0,0.801,6wBpO4Xc4YgShnENGSFA1M,0.0,6.0,0.108,-5.564,0.0,69.0,sour grapes,0.0457,139.998,4.0,https://api.spotify.com/v1/tracks/6wBpO4Xc4YgShnENGSFA1M,audio_features,spotify:track:6wBpO4Xc4YgShnENGSFA1M,0.72
"['MC Tairon', 'Baile no Morro']","76,319","190,410,739",0.457,https://api.spotify.com/v1/audio-analysis/2UdsMaQLjbjOeo73zDbjwP,mc tairon,0.714,140308.0,0.404,2UdsMaQLjbjOeo73zDbjwP,0.0,3.0,0.0701,-7.903,0.0,59.0,baile no morro,0.452,130.088,4.0,https://api.spotify.com/v1/tracks/2UdsMaQLjbjOeo73zDbjwP,audio_features,spotify:track:2UdsMaQLjbjOeo73zDbjwP,0.782
"['Daddy Yankee', 'RUMBATÓN']","38,530","189,517,567",0.0471,https://api.spotify.com/v1/audio-analysis/3XjN0mvFkQp1FMVM9Ro5hm,daddy yankee,0.685,248769.0,0.909,3XjN0mvFkQp1FMVM9Ro5hm,0.0,3.0,0.35,-4.034,0.0,60.0,rumbatón,0.0396,95.004,4.0,https://api.spotify.com/v1/tracks/3XjN0mvFkQp1FMVM9Ro5hm,audio_features,spotify:track:3XjN0mvFkQp1FMVM9Ro5hm,0.922
"['MC Xenon', 'Sem Aliança no Dedo']","53,962","189,429,437",0.732,https://api.spotify.com/v1/audio-analysis/22sAwsBH0NoNJXnrBenQuO,mc xenon,0.532,120461.0,0.355,22sAwsBH0NoNJXnrBenQuO,0.0,1.0,0.105,-6.632,1.0,62.0,sem aliança no dedo,0.332,82.713,3.0,https://api.spotify.com/v1/tracks/22sAwsBH0NoNJXnrBenQuO,audio_features,spotify:track:22sAwsBH0NoNJXnrBenQuO,0.399
"['Supermode', 'Tell Me Why']","201,317","189,138,820",0.087,https://api.spotify.com/v1/audio-analysis/7jrMFjEq0t09f7m3HnnWXl,supermode,0.561,171429.0,0.928,7jrMFjEq0t09f7m3HnnWXl,0.894,6.0,0.332,-5.812,0.0,71.0,tell me why,0.0371,125.988,4.0,https://api.spotify.com/v1/tracks/7jrMFjEq0t09f7m3HnnWXl,audio_features,spotify:track:7jrMFjEq0t09f7m3HnnWXl,0.182
"['j-hope', 'Arson']","74,002","188,935,879",0.00813,https://api.spotify.com/v1/audio-analysis/2QWEMqQMJR1KDf6hDjJOs6,j-hope,0.938,159762.0,0.798,2QWEMqQMJR1KDf6hDjJOs6,7.03e-05,1.0,0.146,-3.998,1.0,64.0,arson,0.103,99.992,4.0,https://api.spotify.com/v1/tracks/2QWEMqQMJR1KDf6hDjJOs6,audio_features,spotify:track:2QWEMqQMJR1KDf6hDjJOs6,0.265
"['INTERWORLD', 'METAMORPHOSIS']","55,787","188,526,364",0.426,https://api.spotify.com/v1/audio-analysis/2ksyzVfU0WJoBpu8otr4pz,interworld,0.593,142839.0,0.641,2ksyzVfU0WJoBpu8otr4pz,0.901,7.0,0.122,-12.727,0.0,77.0,metamorphosis,0.0992,175.014,4.0,https://api.spotify.com/v1/tracks/2ksyzVfU0WJoBpu8otr4pz,audio_features,spotify:track:2ksyzVfU0WJoBpu8otr4pz,0.147
"['Disco Lines', 'Baby Girl']","69,693","188,516,942",0.0921,https://api.spotify.com/v1/audio-analysis/2cSdAkzAf2T4j4aLvx4LLz,disco lines,0.73,111074.0,0.907,2cSdAkzAf2T4j4aLvx4LLz,0.114,2.0,0.23,-3.72,1.0,65.0,baby girl,0.0606,120.968,4.0,https://api.spotify.com/v1/tracks/2cSdAkzAf2T4j4aLvx4LLz,audio_features,spotify:track:2cSdAkzAf2T4j4aLvx4LLz,0.249
"['DJ Jeeh FDC', 'Puta Mexicana']","100,282","188,511,449",0.655,https://api.spotify.com/v1/audio-analysis/4mD9hjoTckjeL1CrJCx0MT,dj jeeh fdc,0.853,162461.0,0.913,4mD9hjoTckjeL1CrJCx0MT,0.0235,9.0,0.0311,0.963,1.0,66.0,puta mexicana,0.0514,130.005,4.0,https://api.spotify.com/v1/tracks/4mD9hjoTckjeL1CrJCx0MT,audio_features,spotify:track:4mD9hjoTckjeL1CrJCx0MT,0.952
"['Jack Harlow', 'Dua Lipa']","41,474","188,148,388",0.00161,https://api.spotify.com/v1/audio-analysis/0LnS7aOdOdI1dNKZqdOLz4,jack harlow,0.833,135053.0,0.652,0LnS7aOdOdI1dNKZqdOLz4,0.0985,11.0,0.106,-6.942,1.0,61.0,dua lipa,0.0762,158.022,4.0,https://api.spotify.com/v1/tracks/0LnS7aOdOdI1dNKZqdOLz4,audio_features,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,0.405
"['BM', 'M.A (Mejores Amigos)']","42,268","187,731,472",0.298,https://api.spotify.com/v1/audio-analysis/61wAL7pFMMfvYv9SXIiYAB,bm,0.746,158310.0,0.729,61wAL7pFMMfvYv9SXIiYAB,0.0,7.0,0.271,-5.855,1.0,61.0,m.a (mejores amigos),0.063,87.971,4.0,https://api.spotify.com/v1/tracks/61wAL7pFMMfvYv9SXIiYAB,audio_features,spotify:track:61wAL7pFMMfvYv9SXIiYAB,0.755
"['Montell Fish', 'Destroy Myself Just For You']","354,650","187,682,806",0.904,https://api.spotify.com/v1/audio-analysis/40Fmr4mXhz4PtrMAPTnoXB,montell fish,0.512,146000.0,0.186,40Fmr4mXhz4PtrMAPTnoXB,0.0281,0.0,0.11,-16.028,1.0,74.0,destroy myself just for you,0.0373,59.677,4.0,https://api.spotify.com/v1/tracks/40Fmr4mXhz4PtrMAPTnoXB,audio_features,spotify:track:40Fmr4mXhz4PtrMAPTnoXB,0.191
"['Stephen Dawes', 'Teenage Dream']","110,053","187,546,948",0.411,https://api.spotify.com/v1/audio-analysis/3GWaFFi6TlPcZLYmCCHZ9O,stephen dawes,0.622,178000.0,0.375,3GWaFFi6TlPcZLYmCCHZ9O,0.0,10.0,0.0812,-9.069,1.0,67.0,teenage dream,0.0279,111.968,4.0,https://api.spotify.com/v1/tracks/3GWaFFi6TlPcZLYmCCHZ9O,audio_features,spotify:track:3GWaFFi6TlPcZLYmCCHZ9O,0.221
"['João Gomes', 'Dengo']","121,838","187,289,821",0.382,https://api.spotify.com/v1/audio-analysis/6Ulh9GPYz6JKdv04qc3q2U,joão gomes,0.646,153958.0,0.918,6Ulh9GPYz6JKdv04qc3q2U,1.87e-05,9.0,0.251,-4.112,1.0,66.0,dengo,0.0346,143.943,4.0,https://api.spotify.com/v1/tracks/6Ulh9GPYz6JKdv04qc3q2U,audio_features,spotify:track:6Ulh9GPYz6JKdv04qc3q2U,0.87
"['Teto', 'Fim de Semana no Rio']","77,980","187,228,085",0.118,https://api.spotify.com/v1/audio-analysis/7afaZ37wJJL6880z1NRgJS,teto,0.867,165882.0,0.494,7afaZ37wJJL6880z1NRgJS,0.0,1.0,0.101,-6.514,0.0,64.0,fim de semana no rio,0.084,118.868,4.0,https://api.spotify.com/v1/tracks/7afaZ37wJJL6880z1NRgJS,audio_features,spotify:track:7afaZ37wJJL6880z1NRgJS,0.29
"['Bernadya', 'Apa Mungkin']","603,808","186,700,340",0.892,https://api.spotify.com/v1/audio-analysis/5KYUrBgdbIcqwaGSIgfXPl,bernadya,0.537,238880.0,0.296,5KYUrBgdbIcqwaGSIgfXPl,0.266,3.0,0.138,-12.37,1.0,79.0,apa mungkin,0.0331,90.147,4.0,https://api.spotify.com/v1/tracks/5KYUrBgdbIcqwaGSIgfXPl,audio_features,spotify:track:5KYUrBgdbIcqwaGSIgfXPl,0.253
"['SDM', 'Bolide allemand']","180,060","186,677,067",0.441,https://api.spotify.com/v1/audio-analysis/0EzNyXyU7gHzj2TN8qYThj,sdm,0.718,176747.0,0.643,0EzNyXyU7gHzj2TN8qYThj,0.0,4.0,0.113,-7.473,0.0,71.0,bolide allemand,0.16,131.825,4.0,https://api.spotify.com/v1/tracks/0EzNyXyU7gHzj2TN8qYThj,audio_features,spotify:track:0EzNyXyU7gHzj2TN8qYThj,0.645
"['JVKE', 'this is what heartbreak feels like']","133,141","186,355,722",0.578,https://api.spotify.com/v1/audio-analysis/4RxdAzEmkPXTiIU6ULLoXh,jvke,0.707,157636.0,0.474,4RxdAzEmkPXTiIU6ULLoXh,0.0,1.0,0.11,-4.603,1.0,66.0,this is what heartbreak feels like,0.0672,109.991,4.0,https://api.spotify.com/v1/tracks/4RxdAzEmkPXTiIU6ULLoXh,audio_features,spotify:track:4RxdAzEmkPXTiIU6ULLoXh,0.538
"['Topic', 'Kernkraft 400 (A Better Day)']","85,151","186,101,287",0.184,https://api.spotify.com/v1/audio-analysis/3kcKlOkQQEPVwxwljbGJ5p,topic,0.623,165800.0,0.727,3kcKlOkQQEPVwxwljbGJ5p,2.02e-05,11.0,0.309,-5.57,0.0,66.0,kernkraft 400 (a better day),0.0562,125.975,4.0,https://api.spotify.com/v1/tracks/3kcKlOkQQEPVwxwljbGJ5p,audio_features,spotify:track:3kcKlOkQQEPVwxwljbGJ5p,0.4
"['Orochi', 'Sereia']","66,159","185,942,421",0.276,https://api.spotify.com/v1/audio-analysis/5geU4byUA1hnQofQPOsPDS,orochi,0.651,294419.0,0.661,5geU4byUA1hnQofQPOsPDS,0.0,9.0,0.105,-5.08,1.0,61.0,sereia,0.147,114.528,5.0,https://api.spotify.com/v1/tracks/5geU4byUA1hnQofQPOsPDS,audio_features,spotify:track:5geU4byUA1hnQofQPOsPDS,0.505
"['Dylan Conrique', 'birthday cake']","98,106","185,540,987",0.955,https://api.spotify.com/v1/audio-analysis/7dDrR6vMK1JAwZZ5MIWgme,dylan conrique,0.436,205280.0,0.255,7dDrR6vMK1JAwZZ5MIWgme,3.28e-05,3.0,0.106,-8.623,1.0,66.0,birthday cake,0.0364,113.265,4.0,https://api.spotify.com/v1/tracks/7dDrR6vMK1JAwZZ5MIWgme,audio_features,spotify:track:7dDrR6vMK1JAwZZ5MIWgme,0.15
"['Mert Demir', 'Antidepresan']","73,278","184,816,560",0.0297,https://api.spotify.com/v1/audio-analysis/4OH5Cd8ZOI1eSgJSC9PYmU,mert demir,0.7,240125.0,0.589,4OH5Cd8ZOI1eSgJSC9PYmU,1.4e-05,11.0,0.0987,-9.974,0.0,64.0,antidepresan,0.0281,100.014,4.0,https://api.spotify.com/v1/tracks/4OH5Cd8ZOI1eSgJSC9PYmU,audio_features,spotify:track:4OH5Cd8ZOI1eSgJSC9PYmU,0.915
"['Lojay', 'Monalisa']","167,980","184,710,484",0.106,https://api.spotify.com/v1/audio-analysis/3baPniPXS0iEII8rDUJdYP,lojay,0.828,212976.0,0.726,3baPniPXS0iEII8rDUJdYP,0.00101,10.0,0.103,-6.389,0.0,70.0,monalisa,0.0419,113.017,4.0,https://api.spotify.com/v1/tracks/3baPniPXS0iEII8rDUJdYP,audio_features,spotify:track:3baPniPXS0iEII8rDUJdYP,0.67
