Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,Daily Streams
2571,0.0561,https://api.spotify.com/v1/audio-analysis/4ZTTUAjJCd4NMZmIU7RB4c,Alesso,0.588,220141.0,0.648,4ZTTUAjJCd4NMZmIU7RB4c,0.0,11.0,0.115,-6.927,0.0,61.0,0.0435,204668408,144.029,4.0,https://api.spotify.com/v1/tracks/4ZTTUAjJCd4NMZmIU7RB4c,Midnight,audio_features,spotify:track:4ZTTUAjJCd4NMZmIU7RB4c,0.283,2020,"43,743"
2572,0.135,https://api.spotify.com/v1/audio-analysis/7hav1MHURQf5SAoPk0egqh,Lil Uzi Vert,0.772,210261.0,0.634,7hav1MHURQf5SAoPk0egqh,0.0,10.0,0.432,-6.101,0.0,63.0,0.212,204207365,160.052,4.0,https://api.spotify.com/v1/tracks/7hav1MHURQf5SAoPk0egqh,Baby Pluto,audio_features,spotify:track:7hav1MHURQf5SAoPk0egqh,0.671,2020,"43,224"
2573,0.152,https://api.spotify.com/v1/audio-analysis/3Dzso9Q2WwupEclqgxBZht,Madism,0.669,145161.0,0.687,3Dzso9Q2WwupEclqgxBZht,1.6e-05,0.0,0.308,-4.753,1.0,69.0,0.043,203802093,123.903,4.0,https://api.spotify.com/v1/tracks/3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,audio_features,spotify:track:3Dzso9Q2WwupEclqgxBZht,0.386,2020,"106,367"
2574,0.602,https://api.spotify.com/v1/audio-analysis/4MZSqgwlE71CWZ6qQ3gkKm,Bad Bunny,0.631,157967.0,0.665,4MZSqgwlE71CWZ6qQ3gkKm,1.7e-06,10.0,0.152,-7.589,0.0,65.0,0.229,203641833,80.353,4.0,https://api.spotify.com/v1/tracks/4MZSqgwlE71CWZ6qQ3gkKm,<3,audio_features,spotify:track:4MZSqgwlE71CWZ6qQ3gkKm,0.634,2020,"63,820"
2575,0.181,https://api.spotify.com/v1/audio-analysis/5ZkVnHs6BZViyXnl4LmRXh,Grupo Ensamble,0.658,226347.0,0.455,5ZkVnHs6BZViyXnl4LmRXh,2.61e-05,3.0,0.0671,-11.705,0.0,68.0,0.137,203006118,179.991,4.0,https://api.spotify.com/v1/tracks/5ZkVnHs6BZViyXnl4LmRXh,Tus Jefes No Me Quieren,audio_features,spotify:track:5ZkVnHs6BZViyXnl4LmRXh,0.968,2020,"133,443"
2576,0.17,https://api.spotify.com/v1/audio-analysis/69WpV0U7OMNFGyq8I63dcC,ENHYPEN,0.631,183090.0,0.649,69WpV0U7OMNFGyq8I63dcC,0.0,8.0,0.321,-4.939,0.0,69.0,0.0377,202971652,108.07,4.0,https://api.spotify.com/v1/tracks/69WpV0U7OMNFGyq8I63dcC,Given-Taken,audio_features,spotify:track:69WpV0U7OMNFGyq8I63dcC,0.459,2020,"105,866"
2577,0.966,https://api.spotify.com/v1/audio-analysis/6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,0.662,220043.0,0.181,6MWoRt97mnSTXZhu3ggi9C,3.86e-06,8.0,0.133,-15.065,1.0,64.0,0.0415,202872426,118.819,4.0,https://api.spotify.com/v1/tracks/6MWoRt97mnSTXZhu3ggi9C,hoax,audio_features,spotify:track:6MWoRt97mnSTXZhu3ggi9C,0.429,2020,"93,777"
2578,0.0739,https://api.spotify.com/v1/audio-analysis/5CqkgDH8QZjSqqI3HmYxDD,Pashanim,0.885,178933.0,0.578,5CqkgDH8QZjSqqI3HmYxDD,0.0903,5.0,0.102,-7.416,0.0,64.0,0.0783,202517784,131.999,4.0,https://api.spotify.com/v1/tracks/5CqkgDH8QZjSqqI3HmYxDD,Airwaves,audio_features,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,0.388,2020,"68,759"
2579,0.87,https://api.spotify.com/v1/audio-analysis/73YUReisjb3A9ActdLLjJQ,Taylor Swift,0.559,315147.0,0.334,73YUReisjb3A9ActdLLjJQ,0.0,11.0,0.114,-10.733,1.0,64.0,0.0376,202287393,122.079,4.0,https://api.spotify.com/v1/tracks/73YUReisjb3A9ActdLLjJQ,happiness,audio_features,spotify:track:73YUReisjb3A9ActdLLjJQ,0.211,2020,"126,456"
2580,0.542,https://api.spotify.com/v1/audio-analysis/7FsAFw1oZeTJUZmIzSh0cg,Alicia Keys,0.657,204400.0,0.726,7FsAFw1oZeTJUZmIzSh0cg,0.0,0.0,0.137,-4.74,0.0,59.0,0.0458,202073000,90.105,4.0,https://api.spotify.com/v1/tracks/7FsAFw1oZeTJUZmIzSh0cg,Underdog,audio_features,spotify:track:7FsAFw1oZeTJUZmIzSh0cg,0.282,2020,"27,780"
2581,0.0101,https://api.spotify.com/v1/audio-analysis/6nfqlFOMiWthaOEa53uU0v,Why Don't We,0.606,216504.0,0.9,6nfqlFOMiWthaOEa53uU0v,0.0,0.0,0.075,-4.504,1.0,60.0,0.119,201994810,133.963,4.0,https://api.spotify.com/v1/tracks/6nfqlFOMiWthaOEa53uU0v,Fallin’ (Adrenaline),audio_features,spotify:track:6nfqlFOMiWthaOEa53uU0v,0.233,2020,"50,035"
2582,0.314,https://api.spotify.com/v1/audio-analysis/4xkDB35EeIYut4jRVpRp3Y,Tommy Boysen,0.859,195199.0,0.542,4xkDB35EeIYut4jRVpRp3Y,3.77e-05,8.0,0.0974,-8.036,0.0,61.0,0.0735,201799411,103.991,4.0,https://api.spotify.com/v1/tracks/4xkDB35EeIYut4jRVpRp3Y,Hookah & Sheridan's,audio_features,spotify:track:4xkDB35EeIYut4jRVpRp3Y,0.431,2020,"45,031"
2583,0.0969,https://api.spotify.com/v1/audio-analysis/1Y3TlYJNhIa7k4YAvFkJAB,Luke Bryan,0.641,193427.0,0.842,1Y3TlYJNhIa7k4YAvFkJAB,0.0,9.0,0.169,-4.872,1.0,63.0,0.0464,201310272,89.997,4.0,https://api.spotify.com/v1/tracks/1Y3TlYJNhIa7k4YAvFkJAB,One Margarita,audio_features,spotify:track:1Y3TlYJNhIa7k4YAvFkJAB,0.738,2020,"67,960"
2584,0.0432,https://api.spotify.com/v1/audio-analysis/4Aw8n6r2vuU0KUo1a2nftp,BTS,0.643,217404.0,0.667,4Aw8n6r2vuU0KUo1a2nftp,0.0,0.0,0.0904,-6.947,0.0,62.0,0.151,201279981,145.999,4.0,https://api.spotify.com/v1/tracks/4Aw8n6r2vuU0KUo1a2nftp,Louder than bombs,audio_features,spotify:track:4Aw8n6r2vuU0KUo1a2nftp,0.478,2020,"39,191"
2585,0.798,https://api.spotify.com/v1/audio-analysis/6U1iuA5QfzYRPJxvdcxqtf,Noah Cyrus,0.53,144377.0,0.281,6U1iuA5QfzYRPJxvdcxqtf,0.0,5.0,0.0928,-8.274,1.0,61.0,0.0577,200809154,122.442,4.0,https://api.spotify.com/v1/tracks/6U1iuA5QfzYRPJxvdcxqtf,Lonely,audio_features,spotify:track:6U1iuA5QfzYRPJxvdcxqtf,0.341,2020,"39,879"
2586,0.55,https://api.spotify.com/v1/audio-analysis/4x8XaoLvpo6kd51PZD16RK,Dilsinho,0.519,177068.0,0.742,4x8XaoLvpo6kd51PZD16RK,0.0,11.0,0.951,-7.184,1.0,61.0,0.0702,200599755,138.11,4.0,https://api.spotify.com/v1/tracks/4x8XaoLvpo6kd51PZD16RK,Sogra,audio_features,spotify:track:4x8XaoLvpo6kd51PZD16RK,0.777,2020,"67,642"
2587,0.258,https://api.spotify.com/v1/audio-analysis/5kJ4BWZ9Y1qFIwwTbMIxYX,Flume,0.56,139663.0,0.865,5kJ4BWZ9Y1qFIwwTbMIxYX,0.000162,1.0,0.083,-1.148,1.0,66.0,0.0907,200055302,159.963,4.0,https://api.spotify.com/v1/tracks/5kJ4BWZ9Y1qFIwwTbMIxYX,The Difference,audio_features,spotify:track:5kJ4BWZ9Y1qFIwwTbMIxYX,0.424,2020,"75,257"
2588,0.308,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,Royal & the Serpent,0.804,159293.0,0.323,5jjZikDrEd0by1o7V3fO4y,0.0,0.0,0.15,-11.127,0.0,63.0,0.305,199802557,87.019,4.0,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,overwhelmed,audio_features,spotify:track:5jjZikDrEd0by1o7V3fO4y,0.456,2020,"52,155"
2589,0.00441,https://api.spotify.com/v1/audio-analysis/2KYnSFIrSbaKUXWetW7Klt,Paul Woolford,0.641,211452.0,0.529,2KYnSFIrSbaKUXWetW7Klt,0.000862,6.0,0.0809,-11.536,1.0,61.0,0.0288,199505624,121.027,4.0,https://api.spotify.com/v1/tracks/2KYnSFIrSbaKUXWetW7Klt,Looking For Me,audio_features,spotify:track:2KYnSFIrSbaKUXWetW7Klt,0.449,2020,"65,025"
2590,0.00637,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,Playboi Carti,0.856,218943.0,0.57,2lLG56qpLP3UbcLuzMvkWX,0.0,9.0,0.0984,-4.486,1.0,69.0,0.286,199420013,154.967,4.0,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,audio_features,spotify:track:2lLG56qpLP3UbcLuzMvkWX,0.155,2020,"105,802"
2591,0.612,https://api.spotify.com/v1/audio-analysis/3orEOtd8CPL8GFlpRpKuoE,The Weeknd,0.37,283227.0,0.603,3orEOtd8CPL8GFlpRpKuoE,0.0439,0.0,0.147,-7.268,0.0,65.0,0.0735,199215277,175.962,4.0,https://api.spotify.com/v1/tracks/3orEOtd8CPL8GFlpRpKuoE,Faith,audio_features,spotify:track:3orEOtd8CPL8GFlpRpKuoE,0.125,2020,"70,768"
2592,0.00465,https://api.spotify.com/v1/audio-analysis/7iAgNZdotu40NwtoIWJHFe,BLACKPINK,0.653,161168.0,0.662,7iAgNZdotu40NwtoIWJHFe,0.0,7.0,0.0626,-6.168,1.0,55.0,0.162,199172948,111.712,4.0,https://api.spotify.com/v1/tracks/7iAgNZdotu40NwtoIWJHFe,Bet You Wanna,audio_features,spotify:track:7iAgNZdotu40NwtoIWJHFe,0.674,2020,"33,422"
2593,0.731,https://api.spotify.com/v1/audio-analysis/08fa9LFcFBTcilB3iq2e2A,Taylor Swift,0.175,289749.0,0.267,08fa9LFcFBTcilB3iq2e2A,0.000402,1.0,0.0858,-13.69,1.0,62.0,0.0302,199117219,94.203,4.0,https://api.spotify.com/v1/tracks/08fa9LFcFBTcilB3iq2e2A,epiphany,audio_features,spotify:track:08fa9LFcFBTcilB3iq2e2A,0.106,2020,"85,438"
2594,0.861,https://api.spotify.com/v1/audio-analysis/6cUOiOY5qh2FpIQWIYAd2h,Pritam,0.56,249416.0,0.631,6cUOiOY5qh2FpIQWIYAd2h,0.0133,7.0,0.0985,-9.032,1.0,69.0,0.0334,199072796,107.987,4.0,https://api.spotify.com/v1/tracks/6cUOiOY5qh2FpIQWIYAd2h,Mehrama,audio_features,spotify:track:6cUOiOY5qh2FpIQWIYAd2h,0.376,2020,"177,130"
2595,0.143,https://api.spotify.com/v1/audio-analysis/6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,0.879,199711.0,0.703,6mAN61JH0dzyZpWslS11jy,0.0,1.0,0.0569,-4.219,1.0,71.0,0.0701,198414387,94.004,4.0,https://api.spotify.com/v1/tracks/6mAN61JH0dzyZpWslS11jy,Fantasias,audio_features,spotify:track:6mAN61JH0dzyZpWslS11jy,0.788,2020,"25,087"
2596,0.49,https://api.spotify.com/v1/audio-analysis/2Qz8kpCjxulML39zB6gQxY,Morgan Wallen,0.58,186293.0,0.752,2Qz8kpCjxulML39zB6gQxY,0.0,7.0,0.277,-5.078,1.0,63.0,0.0267,198109559,148.108,4.0,https://api.spotify.com/v1/tracks/2Qz8kpCjxulML39zB6gQxY,Still Goin Down,audio_features,spotify:track:2Qz8kpCjxulML39zB6gQxY,0.72,2020,"58,747"
2597,0.0947,https://api.spotify.com/v1/audio-analysis/5fROvzNghPid8mbKNDYvpJ,Bad Bunny,0.688,191526.0,0.881,5fROvzNghPid8mbKNDYvpJ,0.0,7.0,0.0804,-4.889,0.0,61.0,0.0474,197961682,123.013,4.0,https://api.spotify.com/v1/tracks/5fROvzNghPid8mbKNDYvpJ,YO VISTO ASÍ,audio_features,spotify:track:5fROvzNghPid8mbKNDYvpJ,0.677,2020,"32,855"
2598,0.0428,https://api.spotify.com/v1/audio-analysis/7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,0.582,164308.0,0.531,7lJoRyuNJtuiqTcKtuMuIR,7.39e-06,10.0,0.1,-3.725,1.0,64.0,0.0905,197783870,85.322,5.0,https://api.spotify.com/v1/tracks/7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,audio_features,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,0.169,2020,"81,271"
2599,0.518,https://api.spotify.com/v1/audio-analysis/00szcRmgqJGtqrfIUYkM1h,Piso 21,0.605,236731.0,0.8,00szcRmgqJGtqrfIUYkM1h,0.000128,10.0,0.0763,-3.018,1.0,53.0,0.312,197723554,92.284,4.0,https://api.spotify.com/v1/tracks/00szcRmgqJGtqrfIUYkM1h,Más De La Una,audio_features,spotify:track:00szcRmgqJGtqrfIUYkM1h,0.732,2020,"23,740"
2600,0.0564,https://api.spotify.com/v1/audio-analysis/2sGF7DBXvL2GjkbG606m1G,Niall Horan,0.723,176283.0,0.726,2sGF7DBXvL2GjkbG606m1G,0.000129,1.0,0.057,-3.835,0.0,55.0,0.0473,197650381,100.051,4.0,https://api.spotify.com/v1/tracks/2sGF7DBXvL2GjkbG606m1G,No Judgement,audio_features,spotify:track:2sGF7DBXvL2GjkbG606m1G,0.962,2020,"19,106"
2601,0.0703,https://api.spotify.com/v1/audio-analysis/14gkWVFMwdxBMyqBw1wmIg,Ariana Grande,0.552,208457.0,0.599,14gkWVFMwdxBMyqBw1wmIg,0.0,1.0,0.0986,-5.75,0.0,65.0,0.0404,197535539,161.884,4.0,https://api.spotify.com/v1/tracks/14gkWVFMwdxBMyqBw1wmIg,safety net,audio_features,spotify:track:14gkWVFMwdxBMyqBw1wmIg,0.0916,2020,"93,590"
2602,0.428,https://api.spotify.com/v1/audio-analysis/3qe7VcbqjYNvFwhP0sFItH,Tayc,0.594,212013.0,0.627,3qe7VcbqjYNvFwhP0sFItH,0.0,2.0,0.073,-7.382,0.0,66.0,0.237,197436599,94.492,4.0,https://api.spotify.com/v1/tracks/3qe7VcbqjYNvFwhP0sFItH,N'y pense plus,audio_features,spotify:track:3qe7VcbqjYNvFwhP0sFItH,0.442,2020,"126,502"
2603,0.238,https://api.spotify.com/v1/audio-analysis/7BEPdOI0neT6p7PnLViqmH,Morat,0.716,157081.0,0.624,7BEPdOI0neT6p7PnLViqmH,0.0,6.0,0.128,-5.398,0.0,59.0,0.0739,197364463,90.983,4.0,https://api.spotify.com/v1/tracks/7BEPdOI0neT6p7PnLViqmH,Bajo La Mesa,audio_features,spotify:track:7BEPdOI0neT6p7PnLViqmH,0.783,2020,"42,062"
2604,0.0168,https://api.spotify.com/v1/audio-analysis/6M0EP76qW9TG4SNU0agu94,Steve Lacy,0.947,90709.0,0.616,6M0EP76qW9TG4SNU0agu94,0.259,9.0,0.0658,-3.602,1.0,77.0,0.0415,196912806,127.082,4.0,https://api.spotify.com/v1/tracks/6M0EP76qW9TG4SNU0agu94,Uuuu,audio_features,spotify:track:6M0EP76qW9TG4SNU0agu94,0.968,2020,"302,626"
2605,0.0909,https://api.spotify.com/v1/audio-analysis/6kWxIqQDsKFYCJGbU4AjCX,The Weeknd,0.392,211400.0,0.608,6kWxIqQDsKFYCJGbU4AjCX,8.83e-05,7.0,0.125,-7.847,0.0,63.0,0.0713,196899256,81.898,4.0,https://api.spotify.com/v1/tracks/6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,audio_features,spotify:track:6kWxIqQDsKFYCJGbU4AjCX,0.111,2020,"53,626"
2606,0.00569,https://api.spotify.com/v1/audio-analysis/3pTHZHX0MRE7xYeiTEWlaM,Lauv,0.863,186613.0,0.401,3pTHZHX0MRE7xYeiTEWlaM,9.14e-06,4.0,0.123,-7.49,1.0,58.0,0.0748,196734488,122.962,4.0,https://api.spotify.com/v1/tracks/3pTHZHX0MRE7xYeiTEWlaM,Tattoos Together,audio_features,spotify:track:3pTHZHX0MRE7xYeiTEWlaM,0.606,2020,"22,633"
2607,0.142,https://api.spotify.com/v1/audio-analysis/7rSnKi58HPIVC0FVyh04Q1,Pop Smoke,0.733,165640.0,0.684,7rSnKi58HPIVC0FVyh04Q1,0.0,2.0,0.178,-4.748,1.0,60.0,0.177,196508036,142.038,4.0,https://api.spotify.com/v1/tracks/7rSnKi58HPIVC0FVyh04Q1,Shake The Room,audio_features,spotify:track:7rSnKi58HPIVC0FVyh04Q1,0.437,2020,"36,240"
2608,0.0534,https://api.spotify.com/v1/audio-analysis/3sGcETRMuAgcPgjDpIkgMn,Matuê,0.544,164000.0,0.802,3sGcETRMuAgcPgjDpIkgMn,0.0,10.0,0.139,-4.534,0.0,68.0,0.326,196419526,179.924,4.0,https://api.spotify.com/v1/tracks/3sGcETRMuAgcPgjDpIkgMn,777-666,audio_features,spotify:track:3sGcETRMuAgcPgjDpIkgMn,0.322,2020,"88,691"
2609,0.0289,https://api.spotify.com/v1/audio-analysis/36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,0.589,291813.0,0.797,36xBFaVGjqm7le8CTHytUj,4.35e-06,9.0,0.383,-5.464,1.0,64.0,0.15,195805050,102.489,4.0,https://api.spotify.com/v1/tracks/36xBFaVGjqm7le8CTHytUj,Parasite Eve,audio_features,spotify:track:36xBFaVGjqm7le8CTHytUj,0.232,2020,"68,045"
2610,0.819,https://api.spotify.com/v1/audio-analysis/2awNGIJHodfLZSClB3PYhz,Taylor Swift,0.537,275320.0,0.537,2awNGIJHodfLZSClB3PYhz,0.000904,8.0,0.142,-11.266,1.0,63.0,0.0617,195352880,107.895,4.0,https://api.spotify.com/v1/tracks/2awNGIJHodfLZSClB3PYhz,coney island,audio_features,spotify:track:2awNGIJHodfLZSClB3PYhz,0.292,2020,"102,711"
2611,0.448,https://api.spotify.com/v1/audio-analysis/7e1VoRlNumuEkXlITMHKLE,Anitta,0.91,180788.0,0.604,7e1VoRlNumuEkXlITMHKLE,0.0,6.0,0.0863,-4.392,0.0,55.0,0.082,195237538,110.075,4.0,https://api.spotify.com/v1/tracks/7e1VoRlNumuEkXlITMHKLE,Me Gusta,audio_features,spotify:track:7e1VoRlNumuEkXlITMHKLE,0.807,2020,"20,047"
2612,0.717,https://api.spotify.com/v1/audio-analysis/32XaqPVTVkkuOiOPQZ3SpA,girl in red,0.284,193929.0,0.538,32XaqPVTVkkuOiOPQZ3SpA,0.105,2.0,0.111,-9.894,0.0,66.0,0.0886,195125556,179.708,3.0,https://api.spotify.com/v1/tracks/32XaqPVTVkkuOiOPQZ3SpA,midnight love,audio_features,spotify:track:32XaqPVTVkkuOiOPQZ3SpA,0.259,2020,"74,449"
2613,0.114,https://api.spotify.com/v1/audio-analysis/0TdWVbcerMAcvljXrl9gpG,BTS,0.582,204800.0,0.693,0TdWVbcerMAcvljXrl9gpG,0.0,6.0,0.13,-5.048,1.0,58.0,0.0465,194284946,125.904,4.0,https://api.spotify.com/v1/tracks/0TdWVbcerMAcvljXrl9gpG,Stay,audio_features,spotify:track:0TdWVbcerMAcvljXrl9gpG,0.341,2020,"28,874"
2614,0.279,https://api.spotify.com/v1/audio-analysis/3TZ7NHkMT82AhwuYsd00Hz,BTS,0.449,245147.0,0.491,3TZ7NHkMT82AhwuYsd00Hz,0.0,9.0,0.0654,-6.433,0.0,59.0,0.029,193865068,139.923,4.0,https://api.spotify.com/v1/tracks/3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,audio_features,spotify:track:3TZ7NHkMT82AhwuYsd00Hz,0.258,2020,"29,992"
2615,0.108,https://api.spotify.com/v1/audio-analysis/0mO6oS60RST2sWmN2FKknP,Tame Impala,0.647,432560.0,0.398,0mO6oS60RST2sWmN2FKknP,0.107,4.0,0.148,-8.63,1.0,70.0,0.0283,193753212,102.029,4.0,https://api.spotify.com/v1/tracks/0mO6oS60RST2sWmN2FKknP,One More Hour,audio_features,spotify:track:0mO6oS60RST2sWmN2FKknP,0.32,2020,"149,102"
2616,0.101,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,Jasmine Sandlas,0.805,188606.0,0.919,5fXslGZPI5Cco6PKHzlSL3,0.00343,1.0,0.0598,-1.294,1.0,65.0,0.0938,193685832,94.993,4.0,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",audio_features,spotify:track:5fXslGZPI5Cco6PKHzlSL3,0.494,2020,"156,220"
2617,0.373,https://api.spotify.com/v1/audio-analysis/4A9u8OrzFYbxdjiydkNdUi,Papu DJ,0.834,181928.0,0.485,4A9u8OrzFYbxdjiydkNdUi,0.0,7.0,0.272,-11.103,1.0,62.0,0.475,193477351,175.99,4.0,https://api.spotify.com/v1/tracks/4A9u8OrzFYbxdjiydkNdUi,L-Gante: RKT SESSIONS #1,audio_features,spotify:track:4A9u8OrzFYbxdjiydkNdUi,0.55,2020,"74,741"
2618,0.017,https://api.spotify.com/v1/audio-analysis/25MHcbjvSdcfTiFgbKJiZF,BTS,0.589,233266.0,0.696,25MHcbjvSdcfTiFgbKJiZF,0.0,11.0,0.0808,-7.981,1.0,61.0,0.0725,193469285,134.953,4.0,https://api.spotify.com/v1/tracks/25MHcbjvSdcfTiFgbKJiZF,Inner Child,audio_features,spotify:track:25MHcbjvSdcfTiFgbKJiZF,0.33,2020,"40,861"
2619,0.0254,https://api.spotify.com/v1/audio-analysis/0G0p7mc4wEaQTsUpzEmkEs,Reik,0.625,186360.0,0.759,0G0p7mc4wEaQTsUpzEmkEs,0.0,8.0,0.114,-4.861,1.0,65.0,0.0592,193076560,89.951,4.0,https://api.spotify.com/v1/tracks/0G0p7mc4wEaQTsUpzEmkEs,La Bella y la Bestia,audio_features,spotify:track:0G0p7mc4wEaQTsUpzEmkEs,0.566,2020,"56,068"
2620,0.0394,https://api.spotify.com/v1/audio-analysis/2QZe2H1f03t5PJWEMg2Mbe,BTS,0.72,225012.0,0.824,2QZe2H1f03t5PJWEMg2Mbe,0.0,10.0,0.0509,-5.086,0.0,61.0,0.128,193071757,165.996,4.0,https://api.spotify.com/v1/tracks/2QZe2H1f03t5PJWEMg2Mbe,UGH!,audio_features,spotify:track:2QZe2H1f03t5PJWEMg2Mbe,0.333,2020,"34,687"
2621,0.606,https://api.spotify.com/v1/audio-analysis/3oGbHF3Kdwf3AsRCbBjUxu,$NOT,0.713,187587.0,0.47,3oGbHF3Kdwf3AsRCbBjUxu,1.35e-05,9.0,0.306,-8.698,1.0,59.0,0.0864,193014379,84.518,4.0,https://api.spotify.com/v1/tracks/3oGbHF3Kdwf3AsRCbBjUxu,Moon & Stars,audio_features,spotify:track:3oGbHF3Kdwf3AsRCbBjUxu,0.0825,2020,"30,373"
2622,0.0225,https://api.spotify.com/v1/audio-analysis/4crczEC1PpoD8TsDsmoWNI,Imanbek,0.741,144000.0,0.931,4crczEC1PpoD8TsDsmoWNI,0.000102,10.0,0.191,-3.447,0.0,60.0,0.0563,191872640,125.011,4.0,https://api.spotify.com/v1/tracks/4crczEC1PpoD8TsDsmoWNI,Goodbye,audio_features,spotify:track:4crczEC1PpoD8TsDsmoWNI,0.517,2020,"28,838"
2623,0.46,https://api.spotify.com/v1/audio-analysis/22Sh5dlwbERqJAq1fZk5b2,Rauw Alejandro,0.811,190101.0,0.683,22Sh5dlwbERqJAq1fZk5b2,4.75e-05,11.0,0.128,-2.028,0.0,58.0,0.241,191651377,176.037,4.0,https://api.spotify.com/v1/tracks/22Sh5dlwbERqJAq1fZk5b2,De Cora <3,audio_features,spotify:track:22Sh5dlwbERqJAq1fZk5b2,0.571,2020,"27,728"
2624,0.0528,https://api.spotify.com/v1/audio-analysis/00KyYtT6NaXwbPecina5Pj,Chris Young,0.535,166507.0,0.859,00KyYtT6NaXwbPecina5Pj,0.0,6.0,0.32,-2.922,1.0,62.0,0.0344,191520414,102.008,4.0,https://api.spotify.com/v1/tracks/00KyYtT6NaXwbPecina5Pj,Famous Friends,audio_features,spotify:track:00KyYtT6NaXwbPecina5Pj,0.698,2020,"65,163"
2625,0.0427,https://api.spotify.com/v1/audio-analysis/2yFQXRSMJgaixzpP6gn8jr,Natanael Cano,0.792,170925.0,0.711,2yFQXRSMJgaixzpP6gn8jr,0.0,10.0,0.0748,-5.21,0.0,65.0,0.0413,191349185,107.388,3.0,https://api.spotify.com/v1/tracks/2yFQXRSMJgaixzpP6gn8jr,Pacas Verdes,audio_features,spotify:track:2yFQXRSMJgaixzpP6gn8jr,0.766,2020,"83,550"
2626,0.0457,https://api.spotify.com/v1/audio-analysis/1sOW4PuG5X3Ie3EXUhAopJ,The Weeknd,0.372,355960.0,0.525,1sOW4PuG5X3Ie3EXUhAopJ,0.00313,5.0,0.199,-8.996,0.0,64.0,0.0592,191201261,144.95,4.0,https://api.spotify.com/v1/tracks/1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,audio_features,spotify:track:1sOW4PuG5X3Ie3EXUhAopJ,0.171,2020,"60,661"
2627,0.5,https://api.spotify.com/v1/audio-analysis/3rRin3LyLY92kpEbkCgwf4,Os Barões Da Pisadinha,0.599,182977.0,0.914,3rRin3LyLY92kpEbkCgwf4,0.0,5.0,0.694,-2.415,0.0,54.0,0.0629,191113520,168.008,4.0,https://api.spotify.com/v1/tracks/3rRin3LyLY92kpEbkCgwf4,Basta Você Me Ligar,audio_features,spotify:track:3rRin3LyLY92kpEbkCgwf4,0.831,2020,"36,136"
2628,0.153,https://api.spotify.com/v1/audio-analysis/0S9ZVNTNRzLMgb96tmmG1u,Rauw Alejandro,0.761,185719.0,0.668,0S9ZVNTNRzLMgb96tmmG1u,0.0,0.0,0.301,-3.319,1.0,64.0,0.211,190936043,90.043,4.0,https://api.spotify.com/v1/tracks/0S9ZVNTNRzLMgb96tmmG1u,Enchule,audio_features,spotify:track:0S9ZVNTNRzLMgb96tmmG1u,0.578,2020,"78,065"
2629,0.105,https://api.spotify.com/v1/audio-analysis/0cSkn2l67csUljEy0EEBPn,LiSA,0.477,275000.0,0.685,0cSkn2l67csUljEy0EEBPn,0.0,2.0,0.277,-4.554,1.0,59.0,0.0325,190790140,152.04,4.0,https://api.spotify.com/v1/tracks/0cSkn2l67csUljEy0EEBPn,炎,audio_features,spotify:track:0cSkn2l67csUljEy0EEBPn,0.308,2020,"48,537"
2630,0.0329,https://api.spotify.com/v1/audio-analysis/6b5P51m8xx2XA6U7sdNZ5E,The Weeknd,0.405,250053.0,0.653,6b5P51m8xx2XA6U7sdNZ5E,0.109,4.0,0.172,-7.953,0.0,64.0,0.0423,190549823,136.066,4.0,https://api.spotify.com/v1/tracks/6b5P51m8xx2XA6U7sdNZ5E,Alone Again,audio_features,spotify:track:6b5P51m8xx2XA6U7sdNZ5E,0.0622,2020,"60,758"
2631,0.247,https://api.spotify.com/v1/audio-analysis/13THdxqHT11aSk3G8nUDzZ,Mavi Gri,0.479,202425.0,0.527,13THdxqHT11aSk3G8nUDzZ,4.32e-06,9.0,0.243,-11.482,0.0,68.0,0.0271,190501782,82.933,4.0,https://api.spotify.com/v1/tracks/13THdxqHT11aSk3G8nUDzZ,Altüst Olmuşum,audio_features,spotify:track:13THdxqHT11aSk3G8nUDzZ,0.245,2020,"166,680"
