Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['Dua Lipa', 'Houdini']","891,598","669,260,766",0.0036,https://api.spotify.com/v1/audio-analysis/6D8y7Bck8h11byRY88Pt2z,dua lipa,0.744,185918.0,0.789,6D8y7Bck8h11byRY88Pt2z,0.00144,9.0,0.0947,-4.876,0.0,82.0,houdini,0.059,116.985,4.0,https://api.spotify.com/v1/tracks/6D8y7Bck8h11byRY88Pt2z,audio_features,spotify:track:6D8y7Bck8h11byRY88Pt2z,0.866
"['David Guetta', 'Baby Don’t Hurt Me']","607,873","656,610,850",0.00126,https://api.spotify.com/v1/audio-analysis/3BKD1PwArikchz2Zrlp1qi,david guetta,0.602,140018.0,0.91,3BKD1PwArikchz2Zrlp1qi,0.000174,7.0,0.12,-3.404,1.0,81.0,baby don’t hurt me,0.0308,127.944,4.0,https://api.spotify.com/v1/tracks/3BKD1PwArikchz2Zrlp1qi,audio_features,spotify:track:3BKD1PwArikchz2Zrlp1qi,0.228
"['Luke Combs', 'Fast Car']","690,726","652,371,157",0.186,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,luke combs,0.712,265493.0,0.603,1Lo0QY9cvc8sUB2vnIOxDT,0.0,8.0,0.115,-5.52,1.0,82.0,fast car,0.0262,97.994,4.0,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,audio_features,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,0.67
"['NewJeans', 'Super Shy']","448,732","644,322,365",0.18,https://api.spotify.com/v1/audio-analysis/5sdQOyqq2IDhvmx2lHOpwd,newjeans,0.776,154667.0,0.817,5sdQOyqq2IDhvmx2lHOpwd,3.44e-05,5.0,0.146,-6.018,0.0,78.0,super shy,0.0748,149.921,4.0,https://api.spotify.com/v1/tracks/5sdQOyqq2IDhvmx2lHOpwd,audio_features,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,0.515
"['Doja Cat', 'Agora Hills']","691,977","630,026,519",0.183,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,doja cat,0.755,265360.0,0.687,5PyDJG7SQRgWXefgexqIge,0.000177,8.0,0.125,-6.247,0.0,76.0,agora hills,0.101,123.01,4.0,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,audio_features,spotify:track:5PyDJG7SQRgWXefgexqIge,0.381
"['Oscar Maydon', 'Fin de Semana']","462,891","628,515,285",0.0628,https://api.spotify.com/v1/audio-analysis/6TBzRwnX2oYd8aOrOuyK1p,oscar maydon,0.699,224921.0,0.541,6TBzRwnX2oYd8aOrOuyK1p,0.0,0.0,0.0916,-4.943,1.0,76.0,fin de semana,0.0826,98.395,4.0,https://api.spotify.com/v1/tracks/6TBzRwnX2oYd8aOrOuyK1p,audio_features,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,0.365
"['Xavi', 'La Víctima']","371,465","621,112,042",0.152,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,xavi,0.778,156346.0,0.835,5XVdHRf4CAJ2Jm0uMIy5qY,0.0,11.0,0.109,-3.598,0.0,74.0,la víctima,0.0767,140.082,4.0,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,audio_features,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,0.666
"['Chino Pacas', 'El Gordo Trae El Mando']","317,233","618,680,562",0.105,https://api.spotify.com/v1/audio-analysis/6SvAvDIzS5ZWBagkc7XOgp,chino pacas,0.724,112409.0,0.771,6SvAvDIzS5ZWBagkc7XOgp,0.0,7.0,0.0735,-5.504,0.0,71.0,el gordo trae el mando,0.036,140.15,3.0,https://api.spotify.com/v1/tracks/6SvAvDIzS5ZWBagkc7XOgp,audio_features,spotify:track:6SvAvDIzS5ZWBagkc7XOgp,0.926
"['Grupo Frontera', 'EL AMOR DE SU VIDA']","1,210,708","616,840,379",0.06,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,grupo frontera,0.616,165848.0,0.834,0O3U5iwTbiXCREMkvotJuN,0.0,9.0,0.338,-3.069,1.0,81.0,el amor de su vida,0.0664,151.701,4.0,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,audio_features,spotify:track:0O3U5iwTbiXCREMkvotJuN,0.746
"['KAROL G', 'MI EX TENÍA RAZÓN']","720,488","610,383,265",0.0776,https://api.spotify.com/v1/audio-analysis/54zcJnb3tp9c5OVKREZ1Is,karol g,0.634,154375.0,0.725,54zcJnb3tp9c5OVKREZ1Is,0.0,5.0,0.211,-4.945,0.0,82.0,mi ex tenía razón,0.0587,159.845,4.0,https://api.spotify.com/v1/tracks/54zcJnb3tp9c5OVKREZ1Is,audio_features,spotify:track:54zcJnb3tp9c5OVKREZ1Is,0.795
"['Taiu', 'Rara Vez']","645,897","608,039,181",0.176,https://api.spotify.com/v1/audio-analysis/7MVIfkyzuUmQ716j8U7yGR,taiu,0.838,128677.0,0.708,7MVIfkyzuUmQ716j8U7yGR,0.0,5.0,0.343,-4.668,0.0,80.0,rara vez,0.166,119.984,4.0,https://api.spotify.com/v1/tracks/7MVIfkyzuUmQ716j8U7yGR,audio_features,spotify:track:7MVIfkyzuUmQ716j8U7yGR,0.96
"['Fuerza Regida', 'SABOR FRESA']","494,708","602,341,646",0.0898,https://api.spotify.com/v1/audio-analysis/3kx21xR6IboC9HVdajgBoc,fuerza regida,0.778,156501.0,0.864,3kx21xR6IboC9HVdajgBoc,0.0,7.0,0.0901,-4.61,0.0,75.0,sabor fresa,0.0907,130.17,3.0,https://api.spotify.com/v1/tracks/3kx21xR6IboC9HVdajgBoc,audio_features,spotify:track:3kx21xR6IboC9HVdajgBoc,0.961
"['KAROL G', 'X SI VOLVEMOS']","402,714","578,941,342",0.332,https://api.spotify.com/v1/audio-analysis/4NoOME4Dhf4xgxbHDT7VGe,karol g,0.796,200120.0,0.806,4NoOME4Dhf4xgxbHDT7VGe,0.0,1.0,0.104,-3.441,0.0,77.0,x si volvemos,0.321,178.007,4.0,https://api.spotify.com/v1/tracks/4NoOME4Dhf4xgxbHDT7VGe,audio_features,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,0.56
"['Post Malone', 'Chemical']","291,330","575,972,883",0.00154,https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu,post malone,0.49,184013.0,0.88,5w40ZYhbBMAlHYNDaVJIUu,0.0,2.0,0.103,-4.856,1.0,75.0,chemical,0.0435,169.949,4.0,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,audio_features,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,0.392
"['Myke Towers', 'LA FALDA']","819,322","563,364,060",0.372,https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC,myke towers,0.8,174230.0,0.738,7iUtQNMRB8ZkKC4AmEuCJC,0.00877,7.0,0.19,-4.26,1.0,83.0,la falda,0.0691,103.008,4.0,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,audio_features,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,0.267
"['Fuerza Regida', 'TQM']","361,663","561,831,762",0.263,https://api.spotify.com/v1/audio-analysis/2O223PoYCkIPSsE4cmnr9v,fuerza regida,0.787,157252.0,0.858,2O223PoYCkIPSsE4cmnr9v,0.0,5.0,0.103,-4.969,0.0,72.0,tqm,0.0555,125.093,3.0,https://api.spotify.com/v1/tracks/2O223PoYCkIPSsE4cmnr9v,audio_features,spotify:track:2O223PoYCkIPSsE4cmnr9v,0.964
"['Bad Bunny', 'MONACO']","345,118","555,866,227",0.15,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,bad bunny,0.787,267194.0,0.621,4MjDJD8cW7iVeWInc2Bdyj,0.000402,4.0,0.58,-5.009,0.0,77.0,monaco,0.068,139.056,4.0,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,audio_features,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,0.13
"['Fuerza Regida', 'HARLEY QUINN']","492,449","551,339,325",0.067,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,fuerza regida,0.793,143327.0,0.761,6CvTEtGagmzQvkUzzyKR9k,0.0045,5.0,0.26,-5.482,0.0,78.0,harley quinn,0.11,125.045,4.0,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,audio_features,spotify:track:6CvTEtGagmzQvkUzzyKR9k,0.635
"['Peggy Gou', '(It Goes Like) Nanana']","317,017","548,442,622",0.12,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,peggy gou,0.671,231545.0,0.876,23RoR84KodL5HWvUTneQ1w,0.188,7.0,0.0823,-5.681,0.0,76.0,(it goes like) nanana,0.0352,129.998,4.0,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,audio_features,spotify:track:23RoR84KodL5HWvUTneQ1w,0.964
"['Morgan Wallen', 'Thinkin’ Bout Me']","546,421","546,690,066",0.487,https://api.spotify.com/v1/audio-analysis/0PAcdVzhPO4gq1Iym9ESnK,morgan wallen,0.659,177388.0,0.789,0PAcdVzhPO4gq1Iym9ESnK,0.0,3.0,0.115,-5.723,0.0,81.0,thinkin’ bout me,0.0293,139.982,4.0,https://api.spotify.com/v1/tracks/0PAcdVzhPO4gq1Iym9ESnK,audio_features,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,0.468
"['Travis Scott', 'MY EYES']","676,754","543,826,940",0.651,https://api.spotify.com/v1/audio-analysis/4kjI1gwQZRKNDkw1nI475M,travis scott,0.455,251250.0,0.621,4kjI1gwQZRKNDkw1nI475M,2.59e-06,0.0,0.123,-7.694,0.0,82.0,my eyes,0.0517,119.043,4.0,https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M,audio_features,spotify:track:4kjI1gwQZRKNDkw1nI475M,0.28
"['Junior H', 'Y LLORO']","1,118,290","535,862,379",0.424,https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8,junior h,0.728,179013.0,0.589,6RcAHyC5sAUIbPTkhOQwd8,7.78e-06,7.0,0.166,-7.115,1.0,84.0,y lloro,0.0376,77.475,4.0,https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8,audio_features,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,0.767
"['Laufey', 'From The Start']","1,070,402","532,815,322",0.886,https://api.spotify.com/v1/audio-analysis/43iIQbw5hx986dUEZbr3eN,laufey,0.554,169573.0,0.339,43iIQbw5hx986dUEZbr3eN,0.00128,1.0,0.11,-10.088,1.0,81.0,from the start,0.0779,80.994,4.0,https://api.spotify.com/v1/tracks/43iIQbw5hx986dUEZbr3eN,audio_features,spotify:track:43iIQbw5hx986dUEZbr3eN,0.83
"['KAROL G', 'MIENTRAS ME CURO DEL CORA']","444,548","530,077,178",0.852,https://api.spotify.com/v1/audio-analysis/6otePxalBK8AVa20xhZYVQ,karol g,0.564,164387.0,0.477,6otePxalBK8AVa20xhZYVQ,0.0,0.0,0.142,-6.786,1.0,79.0,mientras me curo del cora,0.388,80.891,4.0,https://api.spotify.com/v1/tracks/6otePxalBK8AVa20xhZYVQ,audio_features,spotify:track:6otePxalBK8AVa20xhZYVQ,0.57
"['Olivia Rodrigo', 'bad idea right?']","444,253","522,112,353",0.00177,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,olivia rodrigo,0.631,184784.0,0.881,3IX0yuEVvDbnqUwMBB3ouC,4.5e-06,9.0,0.0639,-3.545,1.0,78.0,bad idea right?,0.0995,129.981,4.0,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,audio_features,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,0.808
"['Jonas Brothers', 'What A Man Gotta Do']","80,084","521,008,722",0.00852,https://api.spotify.com/v1/audio-analysis/4wNIkl5XGiAACjFBlDWuSd,jonas brothers,0.853,180645.0,0.696,4wNIkl5XGiAACjFBlDWuSd,1e-06,9.0,0.0773,-7.206,1.0,67.0,what a man gotta do,0.0633,113.026,4.0,https://api.spotify.com/v1/tracks/4wNIkl5XGiAACjFBlDWuSd,audio_features,spotify:track:4wNIkl5XGiAACjFBlDWuSd,0.324
"['Nicki Minaj', 'Barbie World']","205,704","509,542,219",0.519,https://api.spotify.com/v1/audio-analysis/741UUVE2kuITl0c6zuqqbO,nicki minaj,0.77,109750.0,0.58,741UUVE2kuITl0c6zuqqbO,0.000127,0.0,0.233,-8.393,1.0,71.0,barbie world,0.247,144.072,4.0,https://api.spotify.com/v1/tracks/741UUVE2kuITl0c6zuqqbO,audio_features,spotify:track:741UUVE2kuITl0c6zuqqbO,0.753
"['JISOO', 'FLOWER']","373,814","505,550,929",0.0316,https://api.spotify.com/v1/audio-analysis/69CrOS7vEHIrhC2ILyEi0s,jisoo,0.843,173134.0,0.389,69CrOS7vEHIrhC2ILyEi0s,6.2e-06,9.0,0.0982,-7.669,0.0,68.0,flower,0.036,123.956,4.0,https://api.spotify.com/v1/tracks/69CrOS7vEHIrhC2ILyEi0s,audio_features,spotify:track:69CrOS7vEHIrhC2ILyEi0s,0.639
"['Eladio Carrion', 'Coco Chanel']","173,782","502,528,427",0.143,https://api.spotify.com/v1/audio-analysis/0PB0O24JqAuNdOAFVJljMS,eladio carrion,0.863,208125.0,0.706,0PB0O24JqAuNdOAFVJljMS,4.43e-05,3.0,0.0786,-5.555,0.0,73.0,coco chanel,0.103,140.017,4.0,https://api.spotify.com/v1/tracks/0PB0O24JqAuNdOAFVJljMS,audio_features,spotify:track:0PB0O24JqAuNdOAFVJljMS,0.686
"['Billie Eilish', 'hotline (edit)']","399,339","483,652,354",0.816,https://api.spotify.com/v1/audio-analysis/0WFryfbNKPXVtVQlz5dZ8H,billie eilish,0.516,60720.0,0.254,0WFryfbNKPXVtVQlz5dZ8H,0.855,9.0,0.189,-16.027,0.0,79.0,hotline (edit),0.0589,56.829,4.0,https://api.spotify.com/v1/tracks/0WFryfbNKPXVtVQlz5dZ8H,audio_features,spotify:track:0WFryfbNKPXVtVQlz5dZ8H,0.304
"['Tiësto', 'Lay Low']","268,861","483,010,693",0.065,https://api.spotify.com/v1/audio-analysis/3IhM5Mber8KA0NaRNpK2px,tiësto,0.554,153443.0,0.884,3IhM5Mber8KA0NaRNpK2px,7.74e-05,1.0,0.342,-4.424,0.0,70.0,lay low,0.212,121.895,4.0,https://api.spotify.com/v1/tracks/3IhM5Mber8KA0NaRNpK2px,audio_features,spotify:track:3IhM5Mber8KA0NaRNpK2px,0.418
"['Calvin Harris', 'Miracle']","197,373","480,672,916",0.0378,https://api.spotify.com/v1/audio-analysis/5eTaQYBE1yrActixMAeLcZ,calvin harris,0.636,186496.0,0.869,5eTaQYBE1yrActixMAeLcZ,0.0446,9.0,0.0808,-5.289,1.0,73.0,miracle,0.0412,143.011,4.0,https://api.spotify.com/v1/tracks/5eTaQYBE1yrActixMAeLcZ,audio_features,spotify:track:5eTaQYBE1yrActixMAeLcZ,0.306
"['Tate McRae', 'exes']","1,071,983","479,980,862",0.173,https://api.spotify.com/v1/audio-analysis/4E63weMCaNZuGPEFMnuEi8,tate mcrae,0.821,159401.0,0.575,4E63weMCaNZuGPEFMnuEi8,0.000242,5.0,0.114,-6.57,0.0,83.0,exes,0.0589,136.962,4.0,https://api.spotify.com/v1/tracks/4E63weMCaNZuGPEFMnuEi8,audio_features,spotify:track:4E63weMCaNZuGPEFMnuEi8,0.611
"['Drake', 'IDGAF']","307,672","475,598,548",0.0466,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,drake,0.673,260111.0,0.672,2YSzYUF3jWqb9YP9VXmpjE,0.000284,8.0,0.193,-8.577,1.0,76.0,idgaf,0.224,136.902,4.0,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,audio_features,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,0.14
"['Yahritza Y Su Esencia', 'Frágil']","238,123","471,768,540",0.365,https://api.spotify.com/v1/audio-analysis/4JdSXF2p71cr8uCY3UiJM0,yahritza y su esencia,0.605,160518.0,0.726,4JdSXF2p71cr8uCY3UiJM0,0.0,6.0,0.112,-4.515,1.0,70.0,frágil,0.0309,149.918,4.0,https://api.spotify.com/v1/tracks/4JdSXF2p71cr8uCY3UiJM0,audio_features,spotify:track:4JdSXF2p71cr8uCY3UiJM0,0.393
"['Taylor Swift', ""Is It Over Now? (Taylor's Version) (From The Vault)""]","313,535","470,492,528",0.0486,https://api.spotify.com/v1/audio-analysis/1Iq8oo9XkmmvCQiGOfORiz,taylor swift,0.599,229478.0,0.651,1Iq8oo9XkmmvCQiGOfORiz,0.0,0.0,0.126,-7.343,1.0,75.0,is it over now? (taylor's version) (from the vault),0.035,100.001,4.0,https://api.spotify.com/v1/tracks/1Iq8oo9XkmmvCQiGOfORiz,audio_features,spotify:track:1Iq8oo9XkmmvCQiGOfORiz,0.153
"['BENNETT', 'Vois sur ton chemin']","555,045","469,678,006",0.0908,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,bennett,0.634,178156.0,0.824,31nfdEooLEq7dn3UMcIeB5,0.0711,2.0,0.119,-3.394,0.0,79.0,vois sur ton chemin,0.047,137.959,4.0,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,audio_features,spotify:track:31nfdEooLEq7dn3UMcIeB5,0.371
"['Drake', 'Rich Baby Daddy']","479,468","467,032,001",0.0458,https://api.spotify.com/v1/audio-analysis/1yeB8MUNeLo9Ek1UEpsyz6,drake,0.636,319192.0,0.729,1yeB8MUNeLo9Ek1UEpsyz6,0.0,2.0,0.384,-4.495,1.0,78.0,rich baby daddy,0.055,146.009,4.0,https://api.spotify.com/v1/tracks/1yeB8MUNeLo9Ek1UEpsyz6,audio_features,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,0.141
"['Bizarrap', 'Peso Pluma: Bzrp Music Sessions, Vol. 55']","156,172","465,647,179",0.146,https://api.spotify.com/v1/audio-analysis/5AqiaZwhmC6dIbgWrD5SzV,bizarrap,0.785,188362.0,0.726,5AqiaZwhmC6dIbgWrD5SzV,0.0,5.0,0.0952,-6.422,0.0,71.0,"peso pluma: bzrp music sessions, vol. 55",0.0372,133.118,4.0,https://api.spotify.com/v1/tracks/5AqiaZwhmC6dIbgWrD5SzV,audio_features,spotify:track:5AqiaZwhmC6dIbgWrD5SzV,0.622
"['Peso Pluma', 'BELLAKEO']","383,651","462,667,271",0.0562,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,peso pluma,0.72,197333.0,0.88,05WVKTdZhlIMX4qqMLuo0f,0.06,9.0,0.153,-2.834,1.0,75.0,bellakeo,0.101,180.011,4.0,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,audio_features,spotify:track:05WVKTdZhlIMX4qqMLuo0f,0.463
"['Lil Tecca', '500lbs']","571,473","457,343,100",0.098,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,lil tecca,0.724,144390.0,0.779,6rjuKpPydT2SxN15TZpV7r,0.0,7.0,0.127,-5.412,0.0,78.0,500lbs,0.0807,123.013,4.0,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,audio_features,spotify:track:6rjuKpPydT2SxN15TZpV7r,0.53
"['AgroPlay', 'Nosso Quadro']","264,388","456,153,901",0.334,https://api.spotify.com/v1/audio-analysis/6zFpImDYig0CQhLL2NIfyN,agroplay,0.694,173698.0,0.709,6zFpImDYig0CQhLL2NIfyN,0.0,9.0,0.329,-4.821,1.0,66.0,nosso quadro,0.196,160.042,4.0,https://api.spotify.com/v1/tracks/6zFpImDYig0CQhLL2NIfyN,audio_features,spotify:track:6zFpImDYig0CQhLL2NIfyN,0.606
"['V', 'Slow Dancing']","419,240","450,841,560",0.257,https://api.spotify.com/v1/audio-analysis/5h1BN75CEh8wdSwE1xrbSe,v,0.579,187027.0,0.63,5h1BN75CEh8wdSwE1xrbSe,0.00462,8.0,0.0986,-7.758,1.0,78.0,slow dancing,0.058,155.96,4.0,https://api.spotify.com/v1/tracks/5h1BN75CEh8wdSwE1xrbSe,audio_features,spotify:track:5h1BN75CEh8wdSwE1xrbSe,0.552
"['Morgan Wallen', 'Cowgirls']","839,873","443,555,273",0.216,https://api.spotify.com/v1/audio-analysis/7fveJ3pk1eSfxBdVkzdXZ0,morgan wallen,0.621,181621.0,0.779,7fveJ3pk1eSfxBdVkzdXZ0,8.62e-06,8.0,0.165,-3.777,1.0,83.0,cowgirls,0.0361,172.037,4.0,https://api.spotify.com/v1/tracks/7fveJ3pk1eSfxBdVkzdXZ0,audio_features,spotify:track:7fveJ3pk1eSfxBdVkzdXZ0,0.399
"['Peso Pluma', 'TULUM']","242,150","441,488,050",0.394,https://api.spotify.com/v1/audio-analysis/7bPp2NmpmyhLJ7zWazAXMu,peso pluma,0.557,209415.0,0.866,7bPp2NmpmyhLJ7zWazAXMu,0.0,6.0,0.11,-4.454,1.0,74.0,tulum,0.0503,167.767,4.0,https://api.spotify.com/v1/tracks/7bPp2NmpmyhLJ7zWazAXMu,audio_features,spotify:track:7bPp2NmpmyhLJ7zWazAXMu,0.631
"['Lil Uzi Vert', 'Watch This']","263,992","425,159,716",0.0103,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,lil uzi vert,0.686,163139.0,0.897,0FA4wrjDJvJTTU8AepZTup,0.103,11.0,0.153,-7.18,0.0,75.0,watch this,0.0386,129.975,4.0,https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,audio_features,spotify:track:0FA4wrjDJvJTTU8AepZTup,0.355
"['Rauw Alejandro', 'DILUVIO']","808,591","422,487,164",0.343,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,rauw alejandro,0.845,197053.0,0.795,2kz1YOhJiNubjigR1gB1VX,1.78e-05,9.0,0.224,-3.502,0.0,81.0,diluvio,0.0681,94.969,4.0,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,audio_features,spotify:track:2kz1YOhJiNubjigR1gB1VX,0.681
"['Natanael Cano', 'Mi Bello Angel']","380,112","420,985,820",0.0185,https://api.spotify.com/v1/audio-analysis/4t46soaqA758rbukTO5pp1,natanael cano,0.807,188667.0,0.665,4t46soaqA758rbukTO5pp1,0.0,9.0,0.118,-6.961,0.0,77.0,mi bello angel,0.0497,127.909,3.0,https://api.spotify.com/v1/tracks/4t46soaqA758rbukTO5pp1,audio_features,spotify:track:4t46soaqA758rbukTO5pp1,0.864
"['YOASOBI', 'アイドル']","362,881","419,900,229",0.112,https://api.spotify.com/v1/audio-analysis/7ovUcF5uHTBRzUpB6ZOmvt,yoasobi,0.574,213234.0,0.935,7ovUcF5uHTBRzUpB6ZOmvt,1.07e-06,1.0,0.367,-2.783,1.0,72.0,アイドル,0.0926,166.008,4.0,https://api.spotify.com/v1/tracks/7ovUcF5uHTBRzUpB6ZOmvt,audio_features,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,0.836
"['Agust D', 'Haegeum']","882,180","417,913,540",0.313,https://api.spotify.com/v1/audio-analysis/4bjN59DRXFRxBE1g5ne6B1,agust d,0.697,168927.0,0.837,4bjN59DRXFRxBE1g5ne6B1,0.0,7.0,0.471,-2.651,1.0,84.0,haegeum,0.304,85.097,5.0,https://api.spotify.com/v1/tracks/4bjN59DRXFRxBE1g5ne6B1,audio_features,spotify:track:4bjN59DRXFRxBE1g5ne6B1,0.831
"['LIT killah', 'Los del Espacio']","196,321","417,902,928",0.107,https://api.spotify.com/v1/audio-analysis/1Hs1uUl8o2VtDp1DABFq0O,lit killah,0.813,338000.0,0.682,1Hs1uUl8o2VtDp1DABFq0O,0.0,0.0,0.108,-3.598,1.0,73.0,los del espacio,0.0402,120.011,4.0,https://api.spotify.com/v1/tracks/1Hs1uUl8o2VtDp1DABFq0O,audio_features,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,0.634
"['Sebastian Yatra', 'VAGABUNDO']","408,278","412,423,624",0.0351,https://api.spotify.com/v1/audio-analysis/1MB8kTH7VKvAMfL9SHgJmG,sebastian yatra,0.817,215600.0,0.851,1MB8kTH7VKvAMfL9SHgJmG,0.0,11.0,0.232,-3.309,0.0,78.0,vagabundo,0.0627,127.019,4.0,https://api.spotify.com/v1/tracks/1MB8kTH7VKvAMfL9SHgJmG,audio_features,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,0.886
"['Ed Sheeran', 'Eyes Closed']","185,014","412,135,063",0.302,https://api.spotify.com/v1/audio-analysis/3p7XQpdt8Dr6oMXSvRZ9bg,ed sheeran,0.777,194849.0,0.526,3p7XQpdt8Dr6oMXSvRZ9bg,0.0,2.0,0.105,-6.221,1.0,73.0,eyes closed,0.0645,107.071,4.0,https://api.spotify.com/v1/tracks/3p7XQpdt8Dr6oMXSvRZ9bg,audio_features,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,0.389
"['Anirudh Ravichander', 'Chaleya']","417,135","408,306,493",0.393,https://api.spotify.com/v1/audio-analysis/3xMHXmedL5Rvfxmiar9Ryv,anirudh ravichander,0.575,200374.0,0.845,3xMHXmedL5Rvfxmiar9Ryv,0.0107,0.0,0.131,-5.28,1.0,72.0,chaleya,0.0852,95.047,4.0,https://api.spotify.com/v1/tracks/3xMHXmedL5Rvfxmiar9Ryv,audio_features,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,0.439
"['Alex Favela', 'ELOVRGA']","349,018","407,800,621",0.132,https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE,alex favela,0.793,194769.0,0.476,2TJKY0WSFufZOzbRNgl6zE,0.0,5.0,0.115,-10.515,0.0,75.0,elovrga,0.0406,129.992,4.0,https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE,audio_features,spotify:track:2TJKY0WSFufZOzbRNgl6zE,0.578
"['Sky Rompiendo', 'El Cielo']","237,376","407,796,593",0.0687,https://api.spotify.com/v1/audio-analysis/4PA1wK0leCjmRZlP5dQ8Lv,sky rompiendo,0.715,191321.0,0.642,4PA1wK0leCjmRZlP5dQ8Lv,0.0,10.0,0.0997,-7.492,0.0,74.0,el cielo,0.0515,105.964,4.0,https://api.spotify.com/v1/tracks/4PA1wK0leCjmRZlP5dQ8Lv,audio_features,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,0.169
"['Big One', 'Un Finde | CROSSOVER #2']","254,060","404,930,887",0.0613,https://api.spotify.com/v1/audio-analysis/3tiJUOfAEqIrLFRQgGgdoY,big one,0.528,162500.0,0.659,3tiJUOfAEqIrLFRQgGgdoY,0.0,11.0,0.219,-3.623,1.0,74.0,un finde | crossover #2,0.0604,192.055,4.0,https://api.spotify.com/v1/tracks/3tiJUOfAEqIrLFRQgGgdoY,audio_features,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,0.8
