Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,Daily Streams
3723,0.0643,https://api.spotify.com/v1/audio-analysis/4E2rXUbcF1zhZVzNzeVPGV,Tones And I,0.705,185304.0,0.776,4E2rXUbcF1zhZVzNzeVPGV,2.81e-06,4.0,0.0246,-6.096,1.0,57.0,0.0445,149824193,116.011,4.0,https://api.spotify.com/v1/tracks/4E2rXUbcF1zhZVzNzeVPGV,Cloudy Day,audio_features,spotify:track:4E2rXUbcF1zhZVzNzeVPGV,0.366,2021,"45,547"
3724,0.0481,https://api.spotify.com/v1/audio-analysis/73QyyUMMvtNELmULI4FOsp,Sigala,0.733,175435.0,0.886,73QyyUMMvtNELmULI4FOsp,1.81e-06,2.0,0.191,-1.856,0.0,54.0,0.0426,149742166,126.031,4.0,https://api.spotify.com/v1/tracks/73QyyUMMvtNELmULI4FOsp,You for Me,audio_features,spotify:track:73QyyUMMvtNELmULI4FOsp,0.696,2021,"18,975"
3725,0.647,https://api.spotify.com/v1/audio-analysis/6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,0.758,171264.0,0.697,6HV630GY0GT3RN2efFRmbP,0.0,1.0,0.0887,-4.103,1.0,52.0,0.0347,149506436,94.98,4.0,https://api.spotify.com/v1/tracks/6HV630GY0GT3RN2efFRmbP,Troca,audio_features,spotify:track:6HV630GY0GT3RN2efFRmbP,0.81,2021,"17,149"
3726,0.408,https://api.spotify.com/v1/audio-analysis/0XNX9BCSWvEwsdBwUTRhMh,Emir Can İğrek,0.655,179055.0,0.472,0XNX9BCSWvEwsdBwUTRhMh,0.00022,0.0,0.285,-10.506,0.0,64.0,0.0422,149378373,92.995,4.0,https://api.spotify.com/v1/tracks/0XNX9BCSWvEwsdBwUTRhMh,Kor,audio_features,spotify:track:0XNX9BCSWvEwsdBwUTRhMh,0.362,2021,"76,782"
3727,0.554,https://api.spotify.com/v1/audio-analysis/6J8lLpZoRCmB5pTrnB5jpV,Standly,0.862,202478.0,0.372,6J8lLpZoRCmB5pTrnB5jpV,0.0,0.0,0.144,-10.909,0.0,61.0,0.453,148906948,94.994,4.0,https://api.spotify.com/v1/tracks/6J8lLpZoRCmB5pTrnB5jpV,Mi Gata,audio_features,spotify:track:6J8lLpZoRCmB5pTrnB5jpV,0.494,2021,"51,113"
3728,0.0801,https://api.spotify.com/v1/audio-analysis/4O9hcXs1ohtbw4xnMU8wfo,Can Koç,0.471,195000.0,0.671,4O9hcXs1ohtbw4xnMU8wfo,0.00965,2.0,0.136,-9.569,0.0,60.0,0.16,148260499,176.104,4.0,https://api.spotify.com/v1/tracks/4O9hcXs1ohtbw4xnMU8wfo,Gökyüzünü Tutamam,audio_features,spotify:track:4O9hcXs1ohtbw4xnMU8wfo,0.637,2021,"46,824"
3729,0.089,https://api.spotify.com/v1/audio-analysis/6Lrzxd7ST5oQ6FYKXKH7Ia,Matheus & Kauan,0.47,165380.0,0.917,6Lrzxd7ST5oQ6FYKXKH7Ia,0.0,1.0,0.108,-4.532,0.0,57.0,0.111,147981892,162.009,4.0,https://api.spotify.com/v1/tracks/6Lrzxd7ST5oQ6FYKXKH7Ia,Vagabundo,audio_features,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,0.651,2021,"30,512"
3730,0.822,https://api.spotify.com/v1/audio-analysis/2f8sB9lQ6Uh1lKKWJNR9rW,Camilo,0.562,267272.0,0.309,2f8sB9lQ6Uh1lKKWJNR9rW,0.0,11.0,0.344,-7.486,0.0,67.0,0.0475,147791923,138.472,4.0,https://api.spotify.com/v1/tracks/2f8sB9lQ6Uh1lKKWJNR9rW,Manos de Tijera,audio_features,spotify:track:2f8sB9lQ6Uh1lKKWJNR9rW,0.497,2021,"88,125"
3731,0.146,https://api.spotify.com/v1/audio-analysis/0ezwvY7TkCwDEkKR49084k,Polo G,0.752,178776.0,0.563,0ezwvY7TkCwDEkKR49084k,0.0,3.0,0.103,-8.066,0.0,52.0,0.209,147756725,145.05,4.0,https://api.spotify.com/v1/tracks/0ezwvY7TkCwDEkKR49084k,GANG GANG,audio_features,spotify:track:0ezwvY7TkCwDEkKR49084k,0.551,2021,"19,545"
3732,0.0867,https://api.spotify.com/v1/audio-analysis/0ITaSRuI0L1RNL7ZNYTTi7,DJ Snake,0.602,211200.0,0.824,0ITaSRuI0L1RNL7ZNYTTi7,0.0,0.0,0.0947,-4.087,0.0,71.0,0.0547,147727320,125.147,4.0,https://api.spotify.com/v1/tracks/0ITaSRuI0L1RNL7ZNYTTi7,U Are My High,audio_features,spotify:track:0ITaSRuI0L1RNL7ZNYTTi7,0.442,2021,"60,014"
3733,0.817,https://api.spotify.com/v1/audio-analysis/4IQkfUsrwXol38VV3U7t7T,Taylor Swift,0.61,240227.0,0.488,4IQkfUsrwXol38VV3U7t7T,0.0,3.0,0.312,-6.918,1.0,64.0,0.0293,147642761,125.039,4.0,https://api.spotify.com/v1/tracks/4IQkfUsrwXol38VV3U7t7T,Run,audio_features,spotify:track:4IQkfUsrwXol38VV3U7t7T,0.443,2021,"61,153"
3734,0.0127,https://api.spotify.com/v1/audio-analysis/6B8MM3PVQtUbZLay7tP7er,NCT DREAM,0.769,195813.0,0.926,6B8MM3PVQtUbZLay7tP7er,0.0,6.0,0.285,-1.627,1.0,60.0,0.0788,147597378,100.034,4.0,https://api.spotify.com/v1/tracks/6B8MM3PVQtUbZLay7tP7er,Hot Sauce,audio_features,spotify:track:6B8MM3PVQtUbZLay7tP7er,0.551,2021,"40,355"
3735,0.0151,https://api.spotify.com/v1/audio-analysis/0MWiSBKm8Avs8iDIxcertp,Anne-Marie,0.638,176800.0,0.878,0MWiSBKm8Avs8iDIxcertp,0.000223,5.0,0.308,-3.639,0.0,55.0,0.0484,147219962,103.948,4.0,https://api.spotify.com/v1/tracks/0MWiSBKm8Avs8iDIxcertp,Kiss My (Uh Oh),audio_features,spotify:track:0MWiSBKm8Avs8iDIxcertp,0.481,2021,"16,464"
3736,0.0101,https://api.spotify.com/v1/audio-analysis/3QyoC6OvQUmpQwQZ18iaTs,Conan Gray,0.568,183070.0,0.788,3QyoC6OvQUmpQwQZ18iaTs,0.0,5.0,0.141,-6.28,1.0,61.0,0.0377,147193625,104.959,4.0,https://api.spotify.com/v1/tracks/3QyoC6OvQUmpQwQZ18iaTs,Overdrive,audio_features,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,0.46,2021,"35,430"
3737,0.0943,https://api.spotify.com/v1/audio-analysis/7JZ5mOTea5T4LH0UdwCsWx,Duki,0.853,146815.0,0.824,7JZ5mOTea5T4LH0UdwCsWx,2.68e-05,2.0,0.11,-3.384,1.0,61.0,0.214,147055478,100.05,4.0,https://api.spotify.com/v1/tracks/7JZ5mOTea5T4LH0UdwCsWx,TOP 5,audio_features,spotify:track:7JZ5mOTea5T4LH0UdwCsWx,0.693,2021,"35,628"
3738,0.182,https://api.spotify.com/v1/audio-analysis/1wdhj1r7aeWVDUl9d18YKu,Matheus & Kauan,0.585,163324.0,0.839,1wdhj1r7aeWVDUl9d18YKu,0.0,6.0,0.2,-5.674,1.0,54.0,0.0758,146163364,123.793,4.0,https://api.spotify.com/v1/tracks/1wdhj1r7aeWVDUl9d18YKu,Expectativa x Realidade,audio_features,spotify:track:1wdhj1r7aeWVDUl9d18YKu,0.568,2021,"16,543"
3739,0.0487,https://api.spotify.com/v1/audio-analysis/0BJMgVrnWIvgYsjq8KaPeh,TWICE,0.786,194600.0,0.858,0BJMgVrnWIvgYsjq8KaPeh,0.0,11.0,0.126,-3.74,1.0,58.0,0.0675,145458498,112.999,4.0,https://api.spotify.com/v1/tracks/0BJMgVrnWIvgYsjq8KaPeh,SCIENTIST,audio_features,spotify:track:0BJMgVrnWIvgYsjq8KaPeh,0.649,2021,"31,137"
3740,0.172,https://api.spotify.com/v1/audio-analysis/4it6vaFbkGRUaQlwWUMg3v,Maria Becerra,0.74,165957.0,0.649,4it6vaFbkGRUaQlwWUMg3v,0.000237,7.0,0.111,-4.297,1.0,56.0,0.0601,145365813,94.02,4.0,https://api.spotify.com/v1/tracks/4it6vaFbkGRUaQlwWUMg3v,Mi Debilidad,audio_features,spotify:track:4it6vaFbkGRUaQlwWUMg3v,0.645,2021,"28,729"
3741,0.0334,https://api.spotify.com/v1/audio-analysis/2VhY69P0Q15rHfEKaMlR5x,LANY,0.646,208809.0,0.736,2VhY69P0Q15rHfEKaMlR5x,0.0,11.0,0.0807,-7.658,1.0,61.0,0.0396,145238737,94.024,4.0,https://api.spotify.com/v1/tracks/2VhY69P0Q15rHfEKaMlR5x,dancing in the kitchen,audio_features,spotify:track:2VhY69P0Q15rHfEKaMlR5x,0.28,2021,"58,917"
3742,0.129,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,Moneybagg Yo,0.582,180930.0,0.537,0nqhKXDjsyBMvbeWmgijD0,0.0,0.0,0.0749,-9.229,1.0,61.0,0.619,144900093,82.103,4.0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,Wockesha,audio_features,spotify:track:0nqhKXDjsyBMvbeWmgijD0,0.771,2021,"49,370"
3743,0.0518,https://api.spotify.com/v1/audio-analysis/34D6FJysnQioVingDKufuf,Drake,0.507,273578.0,0.429,34D6FJysnQioVingDKufuf,0.0,2.0,0.109,-7.726,1.0,64.0,0.326,144698096,91.0,3.0,https://api.spotify.com/v1/tracks/34D6FJysnQioVingDKufuf,N 2 Deep,audio_features,spotify:track:34D6FJysnQioVingDKufuf,0.0744,2021,"70,559"
3744,0.00737,https://api.spotify.com/v1/audio-analysis/58U47mHjyLwUwJZ7voUt15,Lovejoy,0.339,144375.0,0.73,58U47mHjyLwUwJZ7voUt15,0.0,10.0,0.0472,-8.568,0.0,56.0,0.0358,144560682,183.144,4.0,https://api.spotify.com/v1/tracks/58U47mHjyLwUwJZ7voUt15,One Day,audio_features,spotify:track:58U47mHjyLwUwJZ7voUt15,0.837,2021,"21,692"
3745,0.166,https://api.spotify.com/v1/audio-analysis/6oOCGD2Sp9UTcDsuDz8Hdu,Omah Lay,0.697,174545.0,0.653,6oOCGD2Sp9UTcDsuDz8Hdu,0.231,0.0,0.0911,-7.284,1.0,67.0,0.102,144463551,99.982,4.0,https://api.spotify.com/v1/tracks/6oOCGD2Sp9UTcDsuDz8Hdu,understand,audio_features,spotify:track:6oOCGD2Sp9UTcDsuDz8Hdu,0.627,2021,"153,438"
3746,0.232,https://api.spotify.com/v1/audio-analysis/59rjsHYxdxeUG6gd43Emzs,Lunay,0.781,208000.0,0.67,59rjsHYxdxeUG6gd43Emzs,2.01e-06,0.0,0.104,-2.588,0.0,58.0,0.0484,144267478,177.957,4.0,https://api.spotify.com/v1/tracks/59rjsHYxdxeUG6gd43Emzs,TODO O NADA,audio_features,spotify:track:59rjsHYxdxeUG6gd43Emzs,0.85,2021,"25,981"
3747,0.947,https://api.spotify.com/v1/audio-analysis/0TYq1cxJXPGGjO0bYHDH2L,Sleepy Hallow,0.587,91924.0,0.282,0TYq1cxJXPGGjO0bYHDH2L,0.0,6.0,0.11,-11.902,0.0,65.0,0.308,144019300,188.37,4.0,https://api.spotify.com/v1/tracks/0TYq1cxJXPGGjO0bYHDH2L,Basketball Dreams (Intro),audio_features,spotify:track:0TYq1cxJXPGGjO0bYHDH2L,0.53,2021,"71,640"
3748,0.651,https://api.spotify.com/v1/audio-analysis/0cHflpV8SSGbE0NKaasEfT,Filipe Ret,0.866,176000.0,0.542,0cHflpV8SSGbE0NKaasEfT,0.0,4.0,0.09,-7.13,0.0,65.0,0.344,143991220,119.982,4.0,https://api.spotify.com/v1/tracks/0cHflpV8SSGbE0NKaasEfT,F* F* M*,audio_features,spotify:track:0cHflpV8SSGbE0NKaasEfT,0.362,2021,"91,840"
3749,0.00165,https://api.spotify.com/v1/audio-analysis/6Rxs3rW1SNNBZRrRckwU81,Yeat,0.669,155742.0,0.682,6Rxs3rW1SNNBZRrRckwU81,0.0116,1.0,0.339,-7.974,1.0,63.0,0.293,143968111,148.153,4.0,https://api.spotify.com/v1/tracks/6Rxs3rW1SNNBZRrRckwU81,Turban,audio_features,spotify:track:6Rxs3rW1SNNBZRrRckwU81,0.345,2021,"52,470"
3750,0.21,https://api.spotify.com/v1/audio-analysis/6uvMKqNlrSvcC4NaKnrwjZ,Russ Millions,0.883,278085.0,0.674,6uvMKqNlrSvcC4NaKnrwjZ,0.0,11.0,0.0678,-8.043,0.0,60.0,0.357,143611983,141.02,4.0,https://api.spotify.com/v1/tracks/6uvMKqNlrSvcC4NaKnrwjZ,Body,audio_features,spotify:track:6uvMKqNlrSvcC4NaKnrwjZ,0.73,2021,"23,711"
3751,0.0156,https://api.spotify.com/v1/audio-analysis/4vyG9ZhHT8MKJE5mTICMFC,D.O.D,0.628,162879.0,0.738,4vyG9ZhHT8MKJE5mTICMFC,0.281,6.0,0.153,-5.045,0.0,70.0,0.0367,143466096,125.928,4.0,https://api.spotify.com/v1/tracks/4vyG9ZhHT8MKJE5mTICMFC,Still Sleepless,audio_features,spotify:track:4vyG9ZhHT8MKJE5mTICMFC,0.699,2021,"183,365"
3752,0.528,https://api.spotify.com/v1/audio-analysis/1riBwVUqVsk5RGJ9iLN8cG,Ezhel,0.797,154173.0,0.54,1riBwVUqVsk5RGJ9iLN8cG,0.0,6.0,0.102,-7.862,0.0,51.0,0.268,143327514,104.001,4.0,https://api.spotify.com/v1/tracks/1riBwVUqVsk5RGJ9iLN8cG,Bul Beni,audio_features,spotify:track:1riBwVUqVsk5RGJ9iLN8cG,0.348,2021,"37,332"
3753,0.0123,https://api.spotify.com/v1/audio-analysis/7tLTxOJY6cjQz4aJYMs8Nu,girl in red,0.58,182426.0,0.788,7tLTxOJY6cjQz4aJYMs8Nu,1.84e-05,2.0,0.368,-4.714,1.0,61.0,0.259,143297112,148.992,4.0,https://api.spotify.com/v1/tracks/7tLTxOJY6cjQz4aJYMs8Nu,Serotonin,audio_features,spotify:track:7tLTxOJY6cjQz4aJYMs8Nu,0.72,2021,"35,079"
3754,0.806,https://api.spotify.com/v1/audio-analysis/4O3RwH1TFG1EjPezLIYehI,Juice WRLD,0.53,206734.0,0.37,4O3RwH1TFG1EjPezLIYehI,0.0,6.0,0.112,-9.989,1.0,58.0,0.0279,142780281,140.061,4.0,https://api.spotify.com/v1/tracks/4O3RwH1TFG1EjPezLIYehI,Life's A Mess II,audio_features,spotify:track:4O3RwH1TFG1EjPezLIYehI,0.701,2021,"34,275"
3755,0.568,https://api.spotify.com/v1/audio-analysis/4dyzxv5SsdBtunuU3qj7Ti,Fresto Music,0.721,300792.0,0.929,4dyzxv5SsdBtunuU3qj7Ti,0.0,9.0,0.12,-2.366,1.0,72.0,0.0646,142740549,89.902,4.0,https://api.spotify.com/v1/tracks/4dyzxv5SsdBtunuU3qj7Ti,Me Hace Daño Verte,audio_features,spotify:track:4dyzxv5SsdBtunuU3qj7Ti,0.935,2021,"241,303"
3756,0.0117,https://api.spotify.com/v1/audio-analysis/4Szq4dulKN9bOvLRW6uMdZ,John Mayer,0.677,159133.0,0.713,4Szq4dulKN9bOvLRW6uMdZ,0.15,4.0,0.0952,-6.626,1.0,58.0,0.0288,142493441,119.997,4.0,https://api.spotify.com/v1/tracks/4Szq4dulKN9bOvLRW6uMdZ,Carry Me Away,audio_features,spotify:track:4Szq4dulKN9bOvLRW6uMdZ,0.744,2021,"25,788"
3757,0.0826,https://api.spotify.com/v1/audio-analysis/2lz3zjQ5QCVXiyOzIk02vW,VALORANT,0.598,212927.0,0.705,2lz3zjQ5QCVXiyOzIk02vW,1.8e-05,11.0,0.133,-5.462,1.0,63.0,0.0333,142487620,95.018,4.0,https://api.spotify.com/v1/tracks/2lz3zjQ5QCVXiyOzIk02vW,Die For You,audio_features,spotify:track:2lz3zjQ5QCVXiyOzIk02vW,0.104,2021,"67,748"
3758,0.143,https://api.spotify.com/v1/audio-analysis/0B8yu7yLe1UsXv6gewHRv2,Duki,0.735,167341.0,0.797,0B8yu7yLe1UsXv6gewHRv2,0.0,2.0,0.0823,-5.328,1.0,66.0,0.0638,142389601,105.765,3.0,https://api.spotify.com/v1/tracks/0B8yu7yLe1UsXv6gewHRv2,Pintao,audio_features,spotify:track:0B8yu7yLe1UsXv6gewHRv2,0.471,2021,"72,597"
3759,0.0781,https://api.spotify.com/v1/audio-analysis/6g6MHm9u0h2Em9Xuk89eqR,EDIS,0.442,193806.0,0.73,6g6MHm9u0h2Em9Xuk89eqR,5.24e-06,8.0,0.156,-4.673,0.0,60.0,0.0755,142325648,97.062,4.0,https://api.spotify.com/v1/tracks/6g6MHm9u0h2Em9Xuk89eqR,Arıyorum,audio_features,spotify:track:6g6MHm9u0h2Em9Xuk89eqR,0.381,2021,"42,666"
3760,0.535,https://api.spotify.com/v1/audio-analysis/6d8HN8MqqbqrEUI2bvx0aG,Kanye West,0.458,297000.0,0.571,6d8HN8MqqbqrEUI2bvx0aG,0.000305,4.0,0.0846,-6.739,1.0,59.0,0.0949,142253036,110.013,4.0,https://api.spotify.com/v1/tracks/6d8HN8MqqbqrEUI2bvx0aG,Jail,audio_features,spotify:track:6d8HN8MqqbqrEUI2bvx0aG,0.586,2021,"28,214"
3761,0.00799,https://api.spotify.com/v1/audio-analysis/4HyVMzg0sUQsdOxRvSO8Ka,Megan Thee Stallion,0.953,113430.0,0.621,4HyVMzg0sUQsdOxRvSO8Ka,4.87e-06,11.0,0.307,-7.565,1.0,64.0,0.154,141870122,132.063,4.0,https://api.spotify.com/v1/tracks/4HyVMzg0sUQsdOxRvSO8Ka,Megan's Piano,audio_features,spotify:track:4HyVMzg0sUQsdOxRvSO8Ka,0.378,2021,"68,468"
3762,0.00552,https://api.spotify.com/v1/audio-analysis/4ASOMWcJUrwEpjJy4GEijz,Chris Lorenzo,0.685,196900.0,0.911,4ASOMWcJUrwEpjJy4GEijz,0.0247,9.0,0.285,-4.977,1.0,65.0,0.144,141176012,128.02,4.0,https://api.spotify.com/v1/tracks/4ASOMWcJUrwEpjJy4GEijz,California Dreamin',audio_features,spotify:track:4ASOMWcJUrwEpjJy4GEijz,0.351,2021,"80,211"
3763,0.44,,Big Red Machine,0.53,254466.0,0.712,73W5aXorr5vxrySFcoZqIN,0.0233,0.0,0.0931,-8.135,1.0,65.0,0.0461,140817910,167.964,,,Renegade,track,spotify:track:73W5aXorr5vxrySFcoZqIN,0.577,2021,"96,529"
3764,0.172,,$uicideboy$,0.752,178131.0,0.55,2Q9nA56DKKJhj4cHMbHlAS,0.0148,5.0,0.14,-7.166,0.0,67.0,0.362,140816814,174.073,,,Ugliest,track,spotify:track:2Q9nA56DKKJhj4cHMbHlAS,0.405,2021,"75,943"
3765,0.282,,JHAYCO,0.654,202160.0,0.696,1gYipuSzUpI6BENbGrgeid,1.07e-05,9.0,0.0575,-7.902,0.0,70.0,0.134,140490946,120.106,,,Tokyo,track,spotify:track:1gYipuSzUpI6BENbGrgeid,0.274,2021,"150,817"
3766,0.0318,,Migos,0.847,255532.0,0.629,3X2r2CnHOJeV5YekPTgBnK,0.0,9.0,0.152,-5.81,1.0,54.0,0.102,140312639,135.976,,,Straightenin,track,spotify:track:3X2r2CnHOJeV5YekPTgBnK,0.109,2021,"24,949"
3767,0.127,,Camilo,0.871,176575.0,0.815,0IqCoZ168iRc9LqfrYgpZy,6.18e-06,4.0,0.094,-4.439,1.0,64.0,0.0477,140011987,122.959,,,KESI,track,spotify:track:0IqCoZ168iRc9LqfrYgpZy,0.823,2021,"51,108"
3767,0.127,,Camilo,0.871,176575.0,0.815,0IqCoZ168iRc9LqfrYgpZy,6.18e-06,4.0,0.094,-4.439,1.0,64.0,0.0477,140011987,122.959,,,KESI,track,spotify:track:0IqCoZ168iRc9LqfrYgpZy,0.823,2021,"23,599"
3768,0.0685,,Jão,0.669,181626.0,0.785,6EDj1nbl9wo6ivGI1t59G4,0.0,4.0,0.566,-6.093,0.0,62.0,0.0421,139778430,131.957,,,Idiota,track,spotify:track:6EDj1nbl9wo6ivGI1t59G4,0.84,2021,"61,157"
3769,0.251,,Zé Felipe,0.746,172621.0,0.743,2R9IrE42Mw4zdUXAEFNiZL,0.0,7.0,0.0674,-3.349,1.0,54.0,0.0629,139606819,166.043,,,Senta Danada,track,spotify:track:2R9IrE42Mw4zdUXAEFNiZL,0.938,2021,"20,036"
3770,0.49,,Los Lara,0.599,201205.0,0.499,2ytQws1jfyFcY2K2MDUfzd,1.64e-06,7.0,0.0897,-6.549,1.0,54.0,0.0685,139444297,170.907,,,Fumando Mota,track,spotify:track:2ytQws1jfyFcY2K2MDUfzd,0.562,2021,"35,473"
3771,0.495,,ArrDee,0.723,158601.0,0.713,2jjsIpj4OG68TpojNlZcE6,0.0,2.0,0.513,-6.879,0.0,55.0,0.241,139161657,143.052,,,Flowers (Say My Name),track,spotify:track:2jjsIpj4OG68TpojNlZcE6,0.803,2021,"35,755"
3772,0.027,,Gunna,0.798,138453.0,0.572,1t55dGrBkLvKDzNa9QJ3LV,0.0,1.0,0.099,-6.627,1.0,57.0,0.17,138923954,155.933,,,too easy,track,spotify:track:1t55dGrBkLvKDzNa9QJ3LV,0.293,2021,"29,291"
3773,0.621,,1da Banton,0.808,162285.0,0.639,4vHy2IHzf3EabEa7oMpUZB,0.0281,11.0,0.231,-7.244,0.0,66.0,0.147,138691432,105.016,,,No Wahala,track,spotify:track:4vHy2IHzf3EabEa7oMpUZB,0.612,2021,"145,416"
3774,0.794,,Morgan Wallen,0.543,234333.0,0.48,1RvoRAL612adAVrPUoAMHR,0.0,2.0,0.119,-6.745,1.0,65.0,0.0301,138458636,154.78,,,Bandaid On A Bullet Hole,track,spotify:track:1RvoRAL612adAVrPUoAMHR,0.391,2021,"63,415"
3775,0.135,,Stromae,0.795,191000.0,0.67,3Mcxi78U3lCjt8DMKa6YY4,2.51e-05,0.0,0.0414,-6.415,1.0,59.0,0.332,138272840,137.92,,,Santé,track,spotify:track:3Mcxi78U3lCjt8DMKa6YY4,0.844,2021,"48,100"
3776,0.374,,Doja Cat,0.733,223560.0,0.862,0CsR9Y9SnC6ZWmekmVqSHz,0.00247,7.0,0.131,-5.736,1.0,57.0,0.197,138080053,111.076,,,Naked,track,spotify:track:0CsR9Y9SnC6ZWmekmVqSHz,0.536,2021,"32,180"
3777,0.304,,Tayc,0.678,179240.0,0.646,2dJMDzMF5jMvVFKLTci81H,0.000405,5.0,0.154,-7.996,0.0,65.0,0.112,138077794,98.816,,,D O D O,track,spotify:track:2dJMDzMF5jMvVFKLTci81H,0.582,2021,"88,126"
3778,0.29,,Lupillo Rivera,0.813,240000.0,0.875,06IceO7e9isF3nX3y7dOTe,0.0,7.0,0.0292,-3.768,0.0,62.0,0.188,137994417,90.049,,,Grandes Ligas,track,spotify:track:06IceO7e9isF3nX3y7dOTe,0.74,2021,"54,363"
3779,0.239,,Doode,0.845,164571.0,0.655,3ua3rqwBNmeGeQfcKnA3bT,0.0,5.0,0.0974,-5.137,0.0,63.0,0.0612,137956487,139.955,,,Groupies,track,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,0.516,2021,"74,467"
3780,0.000654,,Laura Les,0.51,102007.0,0.817,1toNKayLMeCcVlsLGXJl7n,0.0344,9.0,0.146,-8.666,1.0,62.0,0.0373,137945055,169.481,,,Haunted,track,spotify:track:1toNKayLMeCcVlsLGXJl7n,0.547,2021,"48,451"
3781,0.0493,,benny blanco,0.668,169632.0,0.563,1GkHyypTFkUf0QQKwYoXH4,0.0,11.0,0.119,-6.433,1.0,50.0,0.0522,137816684,103.116,,,You,track,spotify:track:1GkHyypTFkUf0QQKwYoXH4,0.305,2021,"14,290"
3782,0.601,,"Tyler, The Creator",0.371,155292.0,0.75,3JJL91ilRV6fXhKqu0FGXs,0.0,7.0,0.482,-5.382,0.0,68.0,0.402,137558967,173.456,,,HOT WIND BLOWS,track,spotify:track:3JJL91ilRV6fXhKqu0FGXs,0.729,2021,"123,675"
3783,0.552,,Central Cee,0.855,148750.0,0.792,1tLV0GD0WXQ1Z8BKOQscti,0.0,2.0,0.17,-4.949,1.0,61.0,0.143,137502399,142.965,,,6 For 6,track,spotify:track:1tLV0GD0WXQ1Z8BKOQscti,0.623,2021,"37,717"
3784,0.438,,Rod Wave,0.726,190458.0,0.411,0mehSdTadpXbHAWTrnrIXO,0.0,1.0,0.087,-12.929,1.0,58.0,0.0671,137490071,137.905,,,Richer,track,spotify:track:0mehSdTadpXbHAWTrnrIXO,0.734,2021,"31,186"
3785,0.0827,,JESSIA,0.71,118400.0,0.525,3promGTTwsn1N5D6RzaFMV,0.0,2.0,0.0661,-6.477,1.0,56.0,0.311,137289862,75.171,,,I'm not Pretty,track,spotify:track:3promGTTwsn1N5D6RzaFMV,0.903,2021,"22,802"
3786,0.237,,Bad Bunny,0.592,209770.0,0.494,267NGliXM8YLVZiKAD9Otm,0.0,4.0,0.13,-10.618,0.0,59.0,0.0747,137195541,132.037,,,De Museo,track,spotify:track:267NGliXM8YLVZiKAD9Otm,0.231,2021,"30,696"
3787,0.829,,Adele,0.339,389107.0,0.492,2DuPBbS5mIldXnh7Wum8Cy,0.00377,1.0,0.147,-10.661,1.0,62.0,0.0559,137023261,151.865,,,My Little Love,track,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,0.102,2021,"56,100"
3788,0.266,,Daviles de Novelda,0.769,191333.0,0.871,6ynErSDSlxqsxg0D3LJ8sK,1.24e-06,10.0,0.111,-4.717,1.0,59.0,0.0286,137019141,135.032,,,Flamenco y Bachata,track,spotify:track:6ynErSDSlxqsxg0D3LJ8sK,0.97,2021,"32,553"
3789,0.22,,Demi Lovato,0.538,204631.0,0.512,4yyX2Iu4xJjW9xMvBZKSBi,0.0,4.0,0.101,-4.548,0.0,49.0,0.0262,136789802,144.978,,,Met Him Last Night,track,spotify:track:4yyX2Iu4xJjW9xMvBZKSBi,0.12,2021,"18,906"
3790,0.843,,11:11 Music Group,0.838,99310.0,0.264,3HliEpftIxEz48Psl5bnvs,0.934,3.0,0.127,-12.658,1.0,35.0,0.0608,136647411,115.939,,,Past Lives,track,spotify:track:3HliEpftIxEz48Psl5bnvs,0.388,2021,"77,803"
3791,0.0424,,Bizarrap,0.829,161485.0,0.81,4axxCbc4tWlpqHP5UbJMc3,0.0,2.0,0.0748,-4.801,1.0,60.0,0.144,136626010,114.044,,,"Ptazeta: Bzrp Music Sessions, Vol. 45",track,spotify:track:4axxCbc4tWlpqHP5UbJMc3,0.707,2021,"29,815"
3792,0.201,,Trippie Redd,0.672,188025.0,0.654,4zkFR93VC5H04YhnYxr2zz,0.0,1.0,0.1,-4.528,1.0,61.0,0.0966,136581727,78.512,,,Matt Hardy 999,track,spotify:track:4zkFR93VC5H04YhnYxr2zz,0.404,2021,"44,906"
3793,0.665,,Marina Sena,0.825,186698.0,0.574,7xVSNhAUQhUIpwfR6lTOwA,4.94e-06,2.0,0.0751,-6.383,0.0,61.0,0.0485,136483524,119.999,,,Por Supuesto,track,spotify:track:7xVSNhAUQhUIpwfR6lTOwA,0.824,2021,"57,818"
3794,0.723,,Kygo,0.344,221686.0,0.61,6eKTQs8C5k4wvw5pqQF9tf,1.19e-05,8.0,0.118,-5.968,1.0,54.0,0.0403,136447089,125.699,,,Love Me Now,track,spotify:track:6eKTQs8C5k4wvw5pqQF9tf,0.0752,2021,"22,880"
3795,0.046,,Anuel AA,0.817,206586.0,0.737,73O30uMI7n6DuzBmbtO7kC,1.57e-05,6.0,0.092,-5.453,0.0,53.0,0.102,136276276,93.985,,,Antes,track,spotify:track:73O30uMI7n6DuzBmbtO7kC,0.67,2021,"10,716"
